crop,modelname,train_genotype,test_genotype,collectiondate,genotype,individual_id,img_name,IoU
wheat,U-NET,first_half,4,5,4,10,5_4_10_aug3.jpg,0.9332332
wheat,U-NET,first_half,4,5,4,10,5_4_10_aug4.jpg,0.9394778
wheat,U-NET,first_half,4,5,4,10,5_4_10_aug5.jpg,0.9265142
wheat,U-NET,first_half,4,5,4,1,5_4_1_aug1.jpg,0.9280993
wheat,U-NET,first_half,4,5,4,1,5_4_1_aug2.jpg,0.9322522
wheat,U-NET,first_half,4,5,4,1,5_4_1_aug3.jpg,0.9303359
wheat,U-NET,first_half,4,5,4,1,5_4_1_aug4.jpg,0.9251258
wheat,U-NET,first_half,4,5,4,1,5_4_1_aug5.jpg,0.92229754
wheat,U-NET,first_half,4,5,4,5,5_4_5.jpg,0.91827726
wheat,U-NET,first_half,4,5,4,5,5_4_5_aug1.jpg,0.91427815
wheat,U-NET,first_half,4,5,4,5,5_4_5_aug2.jpg,0.9170898
wheat,U-NET,first_half,4,5,4,5,5_4_5_aug3.jpg,0.9121751
wheat,U-NET,first_half,4,5,4,5,5_4_5_aug4.jpg,0.9131739
wheat,U-NET,first_half,4,5,4,5,5_4_5_aug5.jpg,0.9102733
wheat,U-NET,first_half,5,1,5,1,1_5_1.jpg,0.61174136
wheat,U-NET,first_half,5,1,5,10,1_5_10.jpg,0.90462834
wheat,U-NET,first_half,5,1,5,10,1_5_10_aug1.jpg,0.9079463
wheat,U-NET,first_half,5,1,5,10,1_5_10_aug2.jpg,0.9047619
wheat,U-NET,first_half,5,1,5,10,1_5_10_aug3.jpg,0.8658147
wheat,U-NET,first_half,5,1,5,10,1_5_10_aug4.jpg,0.90569746
wheat,U-NET,first_half,5,1,5,10,1_5_10_aug5.jpg,0.891945
wheat,U-NET,first_half,5,1,5,1,1_5_1_aug1.jpg,0.49333334
wheat,U-NET,first_half,5,1,5,1,1_5_1_aug2.jpg,0.5644531
wheat,U-NET,first_half,5,1,5,1,1_5_1_aug3.jpg,0.5277935
wheat,U-NET,first_half,5,1,5,1,1_5_1_aug4.jpg,0.6169126
wheat,U-NET,first_half,5,1,5,1,1_5_1_aug5.jpg,0.67611337
wheat,U-NET,first_half,5,1,5,5,1_5_5.jpg,0.8058556
wheat,U-NET,first_half,5,1,5,5,1_5_5_aug1.jpg,0.8113208
wheat,U-NET,first_half,5,1,5,5,1_5_5_aug2.jpg,0.7956235
wheat,U-NET,first_half,5,1,5,5,1_5_5_aug3.jpg,0.9139958
wheat,U-NET,first_half,5,1,5,5,1_5_5_aug4.jpg,0.7909865
wheat,U-NET,first_half,5,1,5,5,1_5_5_aug5.jpg,0.77680403
wheat,U-NET,first_half,5,2,5,1,2_5_1.jpg,0.89361703
wheat,U-NET,first_half,5,2,5,10,2_5_10.jpg,0.893934
wheat,U-NET,first_half,5,2,5,10,2_5_10_aug1.jpg,0.90045726
wheat,U-NET,first_half,5,2,5,10,2_5_10_aug2.jpg,0.89148355
wheat,U-NET,first_half,5,2,5,10,2_5_10_aug3.jpg,0.84986943
wheat,U-NET,first_half,5,2,5,10,2_5_10_aug4.jpg,0.8735346
wheat,U-NET,first_half,5,2,5,10,2_5_10_aug5.jpg,0.84201264
wheat,U-NET,first_half,5,2,5,1,2_5_1_aug1.jpg,0.8932253
wheat,U-NET,first_half,5,2,5,1,2_5_1_aug2.jpg,0.88751364
wheat,U-NET,first_half,5,2,5,1,2_5_1_aug3.jpg,0.87339514
wheat,U-NET,first_half,5,2,5,1,2_5_1_aug4.jpg,0.8961087
wheat,U-NET,first_half,5,2,5,1,2_5_1_aug5.jpg,0.8958793
wheat,U-NET,first_half,5,2,5,5,2_5_5.jpg,0.84732074
wheat,U-NET,first_half,5,2,5,5,2_5_5_aug1.jpg,0.91538787
wheat,U-NET,first_half,5,2,5,5,2_5_5_aug2.jpg,0.90587735
wheat,U-NET,first_half,5,2,5,5,2_5_5_aug3.jpg,0.8777284
wheat,U-NET,first_half,5,2,5,5,2_5_5_aug4.jpg,0.85444796
wheat,U-NET,first_half,5,2,5,5,2_5_5_aug5.jpg,0.85478747
wheat,U-NET,first_half,5,3,5,1,3_5_1.jpg,0.911173
wheat,U-NET,first_half,5,3,5,10,3_5_10.jpg,0.9310479
wheat,U-NET,first_half,5,3,5,10,3_5_10_aug1.jpg,0.9268293
wheat,U-NET,first_half,5,3,5,10,3_5_10_aug2.jpg,0.9268419
wheat,U-NET,first_half,5,3,5,10,3_5_10_aug3.jpg,0.92777634
wheat,U-NET,first_half,5,3,5,10,3_5_10_aug4.jpg,0.93014514
wheat,U-NET,first_half,5,3,5,10,3_5_10_aug5.jpg,0.9315961
wheat,U-NET,first_half,5,3,5,1,3_5_1_aug1.jpg,0.91934234
wheat,U-NET,first_half,5,3,5,1,3_5_1_aug2.jpg,0.9077774
wheat,U-NET,first_half,5,3,5,1,3_5_1_aug3.jpg,0.87690014
wheat,U-NET,first_half,5,3,5,1,3_5_1_aug4.jpg,0.91057914
wheat,U-NET,first_half,5,3,5,1,3_5_1_aug5.jpg,0.8828354
wheat,U-NET,first_half,5,3,5,5,3_5_5.jpg,0.89211446
wheat,U-NET,first_half,5,3,5,5,3_5_5_aug1.jpg,0.8894122
wheat,U-NET,first_half,5,3,5,5,3_5_5_aug2.jpg,0.8895693
wheat,U-NET,first_half,5,3,5,5,3_5_5_aug3.jpg,0.8898409
wheat,U-NET,first_half,5,3,5,5,3_5_5_aug4.jpg,0.8936126
wheat,U-NET,first_half,5,3,5,5,3_5_5_aug5.jpg,0.8684534
wheat,U-NET,first_half,5,4,5,1,4_5_1.jpg,0.8621432
wheat,U-NET,first_half,5,4,5,10,4_5_10.jpg,0.91680604
wheat,U-NET,first_half,5,4,5,10,4_5_10_aug1.jpg,0.9125261
wheat,U-NET,first_half,5,4,5,10,4_5_10_aug2.jpg,0.91168505
wheat,U-NET,first_half,5,4,5,10,4_5_10_aug3.jpg,0.9122002
wheat,U-NET,first_half,5,4,5,10,4_5_10_aug4.jpg,0.9140461
wheat,U-NET,first_half,5,4,5,10,4_5_10_aug5.jpg,0.9176791
wheat,U-NET,first_half,5,4,5,1,4_5_1_aug1.jpg,0.86558264
wheat,U-NET,first_half,5,4,5,1,4_5_1_aug2.jpg,0.8
wheat,U-NET,first_half,5,4,5,1,4_5_1_aug3.jpg,0.85898125
wheat,U-NET,first_half,5,4,5,1,4_5_1_aug4.jpg,0.8493827
wheat,U-NET,first_half,5,4,5,1,4_5_1_aug5.jpg,0.63906926
wheat,U-NET,first_half,5,4,5,5,4_5_5.jpg,0.8923259
wheat,U-NET,first_half,5,4,5,5,4_5_5_aug1.jpg,0.8970484
wheat,U-NET,first_half,5,4,5,5,4_5_5_aug2.jpg,0.88881034
wheat,U-NET,first_half,5,4,5,5,4_5_5_aug3.jpg,0.88030976
wheat,U-NET,first_half,5,4,5,5,4_5_5_aug4.jpg,0.884767
wheat,U-NET,first_half,5,4,5,5,4_5_5_aug5.jpg,0.8913813
wheat,U-NET,first_half,5,5,5,1,5_5_1.jpg,0.90025026
wheat,U-NET,first_half,5,5,5,10,5_5_10.jpg,0.93359756
wheat,U-NET,first_half,5,5,5,10,5_5_10_aug1.jpg,0.92523295
wheat,U-NET,first_half,5,5,5,10,5_5_10_aug2.jpg,0.92872536
wheat,U-NET,first_half,5,5,5,10,5_5_10_aug3.jpg,0.9275503
wheat,U-NET,first_half,5,5,5,10,5_5_10_aug4.jpg,0.93382186
wheat,U-NET,first_half,5,5,5,10,5_5_10_aug5.jpg,0.8492912
wheat,U-NET,first_half,5,5,5,1,5_5_1_aug1.jpg,0.89291495
wheat,U-NET,first_half,5,5,5,1,5_5_1_aug2.jpg,0.8944684
wheat,U-NET,first_half,5,5,5,1,5_5_1_aug3.jpg,0.89716893
wheat,U-NET,first_half,5,5,5,1,5_5_1_aug4.jpg,0.89907795
wheat,U-NET,first_half,5,5,5,1,5_5_1_aug5.jpg,0.9012381
wheat,U-NET,first_half,5,5,5,5,5_5_5.jpg,0.9390717
wheat,U-NET,first_half,5,5,5,5,5_5_5_aug1.jpg,0.9346635
wheat,U-NET,first_half,5,5,5,5,5_5_5_aug2.jpg,0.93804467
wheat,U-NET,first_half,5,5,5,5,5_5_5_aug3.jpg,0.93133426
wheat,U-NET,first_half,5,5,5,5,5_5_5_aug4.jpg,0.9381222
wheat,U-NET,first_half,5,5,5,5,5_5_5_aug5.jpg,0.9292146
wheat,U-NET,first_half,6,1,6,1,1_6_1.jpg,0.93200815
wheat,U-NET,first_half,6,1,6,10,1_6_10.jpg,0.8748483
wheat,U-NET,first_half,6,1,6,10,1_6_10_aug1.jpg,0.89431983
wheat,U-NET,first_half,6,1,6,10,1_6_10_aug2.jpg,0.8852197
wheat,U-NET,first_half,6,1,6,10,1_6_10_aug3.jpg,0.8905917
wheat,U-NET,first_half,6,1,6,10,1_6_10_aug4.jpg,0.850831
wheat,U-NET,first_half,6,1,6,10,1_6_10_aug5.jpg,0.0
wheat,U-NET,first_half,6,1,6,1,1_6_1_aug1.jpg,0.91883737
wheat,U-NET,first_half,6,1,6,1,1_6_1_aug2.jpg,0.91414654
wheat,U-NET,first_half,6,1,6,1,1_6_1_aug3.jpg,0.9093833
wheat,U-NET,first_half,6,1,6,1,1_6_1_aug4.jpg,0.9325271
wheat,U-NET,first_half,6,1,6,1,1_6_1_aug5.jpg,0.9329792
wheat,U-NET,first_half,6,1,6,5,1_6_5.jpg,0.9503922
wheat,U-NET,first_half,6,1,6,5,1_6_5_aug1.jpg,0.94251823
wheat,U-NET,first_half,6,1,6,5,1_6_5_aug2.jpg,0.94806653
wheat,U-NET,first_half,6,1,6,5,1_6_5_aug3.jpg,0.93933284
wheat,U-NET,first_half,6,1,6,5,1_6_5_aug4.jpg,0.95016307
wheat,U-NET,first_half,6,1,6,5,1_6_5_aug5.jpg,0.94183695
wheat,U-NET,first_half,6,2,6,1,2_6_1.jpg,0.8222655
wheat,U-NET,first_half,6,2,6,10,2_6_10.jpg,0.5081897
wheat,U-NET,first_half,6,2,6,10,2_6_10_aug1.jpg,0.62623256
wheat,U-NET,first_half,6,2,6,10,2_6_10_aug2.jpg,0.63496494
wheat,U-NET,first_half,6,2,6,10,2_6_10_aug3.jpg,0.86241984
wheat,U-NET,first_half,6,2,6,10,2_6_10_aug4.jpg,0.6762066
wheat,U-NET,first_half,6,2,6,10,2_6_10_aug5.jpg,0.00477472
wheat,U-NET,first_half,6,2,6,1,2_6_1_aug1.jpg,0.9399488
wheat,U-NET,first_half,6,2,6,1,2_6_1_aug2.jpg,0.8655651
wheat,U-NET,first_half,6,2,6,1,2_6_1_aug3.jpg,0.90563726
wheat,U-NET,first_half,6,2,6,1,2_6_1_aug4.jpg,0.7957387
wheat,U-NET,first_half,6,2,6,1,2_6_1_aug5.jpg,0.8433512
wheat,U-NET,first_half,6,2,6,5,2_6_5.jpg,0.8521393
wheat,U-NET,first_half,6,2,6,5,2_6_5_aug1.jpg,0.7185899
wheat,U-NET,first_half,6,2,6,5,2_6_5_aug2.jpg,0.87388486
wheat,U-NET,first_half,6,2,6,5,2_6_5_aug3.jpg,0.8972047
wheat,U-NET,first_half,6,2,6,5,2_6_5_aug4.jpg,0.91785353
wheat,U-NET,first_half,6,2,6,5,2_6_5_aug5.jpg,0.8299389
wheat,U-NET,first_half,6,3,6,1,3_6_1.jpg,0.8787737
wheat,U-NET,first_half,6,3,6,10,3_6_10.jpg,0.9232402
wheat,U-NET,first_half,6,3,6,10,3_6_10_aug1.jpg,0.9222222
wheat,U-NET,first_half,6,3,6,10,3_6_10_aug2.jpg,0.9202658
wheat,U-NET,first_half,6,3,6,10,3_6_10_aug3.jpg,0.90812784
wheat,U-NET,first_half,6,3,6,10,3_6_10_aug4.jpg,0.9227779
wheat,U-NET,first_half,6,3,6,10,3_6_10_aug5.jpg,0.91006947
wheat,U-NET,first_half,6,3,6,1,3_6_1_aug1.jpg,0.8883655
wheat,U-NET,first_half,6,3,6,1,3_6_1_aug2.jpg,0.8938074
wheat,U-NET,first_half,6,3,6,1,3_6_1_aug3.jpg,0.8866076
wheat,U-NET,first_half,6,3,6,1,3_6_1_aug4.jpg,0.8785681
wheat,U-NET,first_half,6,3,6,1,3_6_1_aug5.jpg,0.8981801
wheat,U-NET,first_half,6,3,6,5,3_6_5.jpg,0.93429005
wheat,U-NET,first_half,6,3,6,5,3_6_5_aug1.jpg,0.9305958
wheat,U-NET,first_half,6,3,6,5,3_6_5_aug2.jpg,0.91707015
wheat,U-NET,first_half,6,3,6,5,3_6_5_aug3.jpg,0.9252161
wheat,U-NET,first_half,6,3,6,5,3_6_5_aug4.jpg,0.9336947
wheat,U-NET,first_half,6,3,6,5,3_6_5_aug5.jpg,0.9360231
wheat,U-NET,first_half,6,4,6,1,4_6_1.jpg,0.8406961
wheat,U-NET,first_half,6,4,6,10,4_6_10.jpg,0.90440863
wheat,U-NET,first_half,6,4,6,10,4_6_10_aug1.jpg,0.91671914
wheat,U-NET,first_half,6,4,6,10,4_6_10_aug2.jpg,0.9046927
wheat,U-NET,first_half,6,4,6,10,4_6_10_aug3.jpg,0.91079617
wheat,U-NET,first_half,6,4,6,10,4_6_10_aug4.jpg,0.9200759
wheat,U-NET,first_half,6,4,6,10,4_6_10_aug5.jpg,0.8111652
wheat,U-NET,first_half,6,4,6,1,4_6_1_aug1.jpg,0.87005275
wheat,U-NET,first_half,6,4,6,1,4_6_1_aug2.jpg,0.8715324
wheat,U-NET,first_half,6,4,6,1,4_6_1_aug3.jpg,0.83415437
wheat,U-NET,first_half,6,4,6,1,4_6_1_aug4.jpg,0.8411528
wheat,U-NET,first_half,6,4,6,1,4_6_1_aug5.jpg,0.8392679
wheat,U-NET,first_half,6,4,6,5,4_6_5.jpg,0.91170186
wheat,U-NET,first_half,6,4,6,5,4_6_5_aug1.jpg,0.9191368
wheat,U-NET,first_half,6,4,6,5,4_6_5_aug2.jpg,0.9042451
wheat,U-NET,first_half,6,4,6,5,4_6_5_aug3.jpg,0.90181303
wheat,U-NET,first_half,6,4,6,5,4_6_5_aug4.jpg,0.9121638
wheat,U-NET,first_half,6,4,6,5,4_6_5_aug5.jpg,0.8993056
wheat,U-NET,first_half,6,5,6,1,5_6_1.jpg,0.93180233
wheat,U-NET,first_half,6,5,6,10,5_6_10.jpg,0.22151062
wheat,U-NET,first_half,6,5,6,10,5_6_10_aug1.jpg,0.21512039
wheat,U-NET,first_half,6,5,6,10,5_6_10_aug2.jpg,0.3423108
wheat,U-NET,first_half,6,5,6,10,5_6_10_aug3.jpg,0.1741549
wheat,U-NET,first_half,6,5,6,10,5_6_10_aug4.jpg,0.2247097
wheat,U-NET,first_half,6,5,6,10,5_6_10_aug5.jpg,0.22070602
wheat,U-NET,first_half,6,5,6,1,5_6_1_aug1.jpg,0.9284328
wheat,U-NET,first_half,6,5,6,1,5_6_1_aug2.jpg,0.9317427
wheat,U-NET,first_half,6,5,6,1,5_6_1_aug3.jpg,0.9214165
wheat,U-NET,first_half,6,5,6,1,5_6_1_aug4.jpg,0.93209684
wheat,U-NET,first_half,6,5,6,1,5_6_1_aug5.jpg,0.90967596
wheat,U-NET,first_half,6,5,6,5,5_6_5.jpg,0.93509084
wheat,U-NET,first_half,6,5,6,5,5_6_5_aug1.jpg,0.9366265
wheat,U-NET,first_half,6,5,6,5,5_6_5_aug2.jpg,0.9316994
wheat,U-NET,first_half,6,5,6,5,5_6_5_aug3.jpg,0.9329111
wheat,U-NET,first_half,6,5,6,5,5_6_5_aug4.jpg,0.9375278
wheat,U-NET,first_half,6,5,6,5,5_6_5_aug5.jpg,0.93338245
wheat,U-NET,first_half,7,1,7,1,1_7_1.jpg,0.74027485
wheat,U-NET,first_half,7,1,7,10,1_7_10.jpg,0.78065896
wheat,U-NET,first_half,7,1,7,10,1_7_10_aug1.jpg,0.8107781
wheat,U-NET,first_half,7,1,7,10,1_7_10_aug2.jpg,0.8061781
wheat,U-NET,first_half,7,1,7,10,1_7_10_aug3.jpg,0.75263315
wheat,U-NET,first_half,7,1,7,10,1_7_10_aug4.jpg,0.78312886
wheat,U-NET,first_half,7,1,7,10,1_7_10_aug5.jpg,0.78013325
wheat,U-NET,first_half,7,1,7,1,1_7_1_aug1.jpg,0.33606556
wheat,U-NET,first_half,7,1,7,1,1_7_1_aug2.jpg,0.15650645
wheat,U-NET,first_half,7,1,7,1,1_7_1_aug3.jpg,0.2080612
wheat,U-NET,first_half,7,1,7,1,1_7_1_aug4.jpg,0.02739726
wheat,U-NET,first_half,7,1,7,1,1_7_1_aug5.jpg,0.0
wheat,U-NET,first_half,7,1,7,5,1_7_5.jpg,0.9352631
wheat,U-NET,first_half,7,1,7,5,1_7_5_aug1.jpg,0.93199867
wheat,U-NET,first_half,7,1,7,5,1_7_5_aug2.jpg,0.93445945
wheat,U-NET,first_half,7,1,7,5,1_7_5_aug3.jpg,0.92405486
wheat,U-NET,first_half,7,1,7,5,1_7_5_aug4.jpg,0.9352671
wheat,U-NET,first_half,7,1,7,5,1_7_5_aug5.jpg,0.9293697
wheat,U-NET,first_half,7,2,7,1,2_7_1.jpg,0.9246789
wheat,U-NET,first_half,7,2,7,10,2_7_10.jpg,0.8835943
wheat,U-NET,first_half,7,2,7,10,2_7_10_aug1.jpg,0.89143246
wheat,U-NET,first_half,7,2,7,10,2_7_10_aug2.jpg,0.90792143
wheat,U-NET,first_half,7,2,7,10,2_7_10_aug3.jpg,0.8944679
wheat,U-NET,first_half,7,2,7,10,2_7_10_aug4.jpg,0.8724513
wheat,U-NET,first_half,7,2,7,10,2_7_10_aug5.jpg,0.8832362
wheat,U-NET,first_half,7,2,7,1,2_7_1_aug1.jpg,0.91697985
wheat,U-NET,first_half,7,2,7,1,2_7_1_aug2.jpg,0.91502696
wheat,U-NET,first_half,7,2,7,1,2_7_1_aug3.jpg,0.90318793
wheat,U-NET,first_half,7,2,7,1,2_7_1_aug4.jpg,0.897825
wheat,U-NET,first_half,7,2,7,1,2_7_1_aug5.jpg,0.92053896
wheat,U-NET,first_half,7,2,7,5,2_7_5.jpg,0.9188842
wheat,U-NET,first_half,7,2,7,5,2_7_5_aug1.jpg,0.914068
wheat,U-NET,first_half,7,2,7,5,2_7_5_aug2.jpg,0.91673404
wheat,U-NET,first_half,7,2,7,5,2_7_5_aug3.jpg,0.9065182
wheat,U-NET,first_half,7,2,7,5,2_7_5_aug4.jpg,0.92007935
wheat,U-NET,first_half,7,2,7,5,2_7_5_aug5.jpg,0.91857207
wheat,U-NET,first_half,7,3,7,1,3_7_1.jpg,0.90552956
wheat,U-NET,first_half,7,3,7,10,3_7_10.jpg,0.88597643
wheat,U-NET,first_half,7,3,7,10,3_7_10_aug1.jpg,0.87859946
wheat,U-NET,first_half,7,3,7,10,3_7_10_aug2.jpg,0.8842759
wheat,U-NET,first_half,7,3,7,10,3_7_10_aug3.jpg,0.87218285
wheat,U-NET,first_half,7,3,7,10,3_7_10_aug4.jpg,0.8856487
wheat,U-NET,first_half,7,3,7,10,3_7_10_aug5.jpg,0.86757994
wheat,U-NET,first_half,7,3,7,1,3_7_1_aug1.jpg,0.9091349
wheat,U-NET,first_half,7,3,7,1,3_7_1_aug2.jpg,0.89922976
wheat,U-NET,first_half,7,3,7,1,3_7_1_aug3.jpg,0.8727926
wheat,U-NET,first_half,7,3,7,1,3_7_1_aug4.jpg,0.9086561
wheat,U-NET,first_half,7,3,7,1,3_7_1_aug5.jpg,0.90846646
wheat,U-NET,first_half,7,3,7,5,3_7_5.jpg,0.9319174
wheat,U-NET,first_half,7,3,7,5,3_7_5_aug1.jpg,0.9338434
wheat,U-NET,first_half,7,3,7,5,3_7_5_aug2.jpg,0.918943
wheat,U-NET,first_half,7,3,7,5,3_7_5_aug3.jpg,0.9188907
wheat,U-NET,first_half,7,3,7,5,3_7_5_aug4.jpg,0.93308216
wheat,U-NET,first_half,7,3,7,5,3_7_5_aug5.jpg,0.88200545
wheat,U-NET,first_half,7,4,7,1,4_7_1.jpg,0.85722953
wheat,U-NET,first_half,7,4,7,10,4_7_10.jpg,0.8068293
wheat,U-NET,first_half,7,4,7,10,4_7_10_aug1.jpg,0.8055556
wheat,U-NET,first_half,7,4,7,10,4_7_10_aug2.jpg,0.8125
wheat,U-NET,first_half,7,4,7,10,4_7_10_aug3.jpg,0.8163663
wheat,U-NET,first_half,7,4,7,10,4_7_10_aug4.jpg,0.7864507
wheat,U-NET,first_half,7,4,7,10,4_7_10_aug5.jpg,0.79525656
wheat,U-NET,first_half,7,4,7,1,4_7_1_aug1.jpg,0.8824589
wheat,U-NET,first_half,7,4,7,1,4_7_1_aug2.jpg,0.44918445
wheat,U-NET,first_half,7,4,7,1,4_7_1_aug3.jpg,0.8831636
wheat,U-NET,first_half,7,4,7,1,4_7_1_aug4.jpg,0.88449174
wheat,U-NET,first_half,7,4,7,1,4_7_1_aug5.jpg,0.87823236
wheat,U-NET,first_half,7,4,7,5,4_7_5.jpg,0.9094549
wheat,U-NET,first_half,7,4,7,5,4_7_5_aug1.jpg,0.9123237
wheat,U-NET,first_half,7,4,7,5,4_7_5_aug2.jpg,0.9061449
wheat,U-NET,first_half,7,4,7,5,4_7_5_aug3.jpg,0.89374244
wheat,U-NET,first_half,7,4,7,5,4_7_5_aug4.jpg,0.9096192
wheat,U-NET,first_half,7,4,7,5,4_7_5_aug5.jpg,0.9091469
wheat,U-NET,first_half,7,5,7,1,5_7_1.jpg,0.9053901
wheat,U-NET,first_half,7,5,7,10,5_7_10.jpg,0.91141677
wheat,U-NET,first_half,7,5,7,10,5_7_10_aug1.jpg,0.9183373
wheat,U-NET,first_half,7,5,7,10,5_7_10_aug2.jpg,0.9236101
wheat,U-NET,first_half,7,5,7,10,5_7_10_aug3.jpg,0.91550124
wheat,U-NET,first_half,7,5,7,10,5_7_10_aug4.jpg,0.91177344
wheat,U-NET,first_half,7,5,7,10,5_7_10_aug5.jpg,0.9111735
wheat,U-NET,first_half,7,5,7,1,5_7_1_aug1.jpg,0.90292495
wheat,U-NET,first_half,7,5,7,1,5_7_1_aug2.jpg,0.91828793
wheat,U-NET,first_half,7,5,7,1,5_7_1_aug3.jpg,0.882833
wheat,U-NET,first_half,7,5,7,1,5_7_1_aug4.jpg,0.89774966
wheat,U-NET,first_half,7,5,7,1,5_7_1_aug5.jpg,0.9084809
wheat,U-NET,first_half,7,5,7,5,5_7_5.jpg,0.88769007
wheat,U-NET,first_half,7,5,7,5,5_7_5_aug1.jpg,0.88940185
wheat,U-NET,first_half,7,5,7,5,5_7_5_aug2.jpg,0.8839249
wheat,U-NET,first_half,7,5,7,5,5_7_5_aug3.jpg,0.88238996
wheat,U-NET,first_half,7,5,7,5,5_7_5_aug4.jpg,0.8941213
wheat,U-NET,first_half,7,5,7,5,5_7_5_aug5.jpg,0.8894591
wheat,U-NET,first_half,8,1,8,1,1_8_1.jpg,0.8304355
wheat,U-NET,first_half,8,1,8,10,1_8_10.jpg,0.7794029
wheat,U-NET,first_half,8,1,8,10,1_8_10_aug1.jpg,0.7751506
wheat,U-NET,first_half,8,1,8,10,1_8_10_aug2.jpg,0.78303033
wheat,U-NET,first_half,8,1,8,10,1_8_10_aug3.jpg,0.83522624
wheat,U-NET,first_half,8,1,8,10,1_8_10_aug4.jpg,0.7807414
wheat,U-NET,first_half,8,1,8,10,1_8_10_aug5.jpg,0.7617928
wheat,U-NET,first_half,8,1,8,1,1_8_1_aug1.jpg,0.8658807
wheat,U-NET,first_half,8,1,8,1,1_8_1_aug2.jpg,0.80283856
wheat,U-NET,first_half,8,1,8,1,1_8_1_aug3.jpg,0.8490566
wheat,U-NET,first_half,8,1,8,1,1_8_1_aug4.jpg,0.83686477
wheat,U-NET,first_half,8,1,8,1,1_8_1_aug5.jpg,0.49182436
wheat,U-NET,first_half,8,1,8,5,1_8_5.jpg,0.7235417
wheat,U-NET,first_half,8,1,8,5,1_8_5_aug1.jpg,0.8244385
wheat,U-NET,first_half,8,1,8,5,1_8_5_aug2.jpg,0.82195985
wheat,U-NET,first_half,8,1,8,5,1_8_5_aug3.jpg,0.7630542
wheat,U-NET,first_half,8,1,8,5,1_8_5_aug4.jpg,0.73614943
wheat,U-NET,first_half,8,1,8,5,1_8_5_aug5.jpg,0.7239583
wheat,U-NET,first_half,8,2,8,1,2_8_1.jpg,0.90955013
wheat,U-NET,first_half,8,2,8,10,2_8_10.jpg,0.6442166
wheat,U-NET,first_half,8,2,8,10,2_8_10_aug1.jpg,0.67151535
wheat,U-NET,first_half,8,2,8,10,2_8_10_aug2.jpg,0.68088794
wheat,U-NET,first_half,8,2,8,10,2_8_10_aug3.jpg,0.7273736
wheat,U-NET,first_half,8,2,8,10,2_8_10_aug4.jpg,0.6805929
wheat,U-NET,first_half,8,2,8,10,2_8_10_aug5.jpg,0.647843
wheat,U-NET,first_half,8,2,8,1,2_8_1_aug1.jpg,0.89691556
wheat,U-NET,first_half,8,2,8,1,2_8_1_aug2.jpg,0.8817154
wheat,U-NET,first_half,8,2,8,1,2_8_1_aug3.jpg,0.88100016
wheat,U-NET,first_half,8,2,8,1,2_8_1_aug4.jpg,0.90911955
wheat,U-NET,first_half,8,2,8,1,2_8_1_aug5.jpg,0.87003446
wheat,U-NET,first_half,8,2,8,5,2_8_5.jpg,0.91693
wheat,U-NET,first_half,8,2,8,5,2_8_5_aug1.jpg,0.90110385
wheat,U-NET,first_half,8,2,8,5,2_8_5_aug2.jpg,0.9139446
wheat,U-NET,first_half,8,2,8,5,2_8_5_aug3.jpg,0.90669644
wheat,U-NET,first_half,8,2,8,5,2_8_5_aug4.jpg,0.9111011
wheat,U-NET,first_half,8,2,8,5,2_8_5_aug5.jpg,0.8949373
wheat,U-NET,first_half,8,3,8,1,3_8_1.jpg,0.88914156
wheat,U-NET,first_half,8,3,8,10,3_8_10.jpg,0.8916432
wheat,U-NET,first_half,8,3,8,10,3_8_10_aug1.jpg,0.89016896
wheat,U-NET,first_half,8,3,8,10,3_8_10_aug2.jpg,0.88376856
wheat,U-NET,first_half,8,3,8,10,3_8_10_aug3.jpg,0.8898566
wheat,U-NET,first_half,8,3,8,10,3_8_10_aug4.jpg,0.8865302
wheat,U-NET,first_half,8,3,8,10,3_8_10_aug5.jpg,0.8730439
wheat,U-NET,first_half,8,3,8,1,3_8_1_aug1.jpg,0.89363724
wheat,U-NET,first_half,8,3,8,1,3_8_1_aug2.jpg,0.8886148
wheat,U-NET,first_half,8,3,8,1,3_8_1_aug3.jpg,0.89478654
wheat,U-NET,first_half,8,3,8,1,3_8_1_aug4.jpg,0.8879589
wheat,U-NET,first_half,8,3,8,1,3_8_1_aug5.jpg,0.8011505
wheat,U-NET,first_half,8,3,8,5,3_8_5.jpg,0.9192488
wheat,U-NET,first_half,8,3,8,5,3_8_5_aug1.jpg,0.913734
wheat,U-NET,first_half,8,3,8,5,3_8_5_aug2.jpg,0.9029782
wheat,U-NET,first_half,8,3,8,5,3_8_5_aug3.jpg,0.91301626
wheat,U-NET,first_half,8,3,8,5,3_8_5_aug4.jpg,0.9194652
wheat,U-NET,first_half,8,3,8,5,3_8_5_aug5.jpg,0.91875786
wheat,U-NET,first_half,8,4,8,1,4_8_1.jpg,0.8825074
wheat,U-NET,first_half,8,4,8,10,4_8_10.jpg,0.88091755
wheat,U-NET,first_half,8,4,8,10,4_8_10_aug1.jpg,0.89038086
wheat,U-NET,first_half,8,4,8,10,4_8_10_aug2.jpg,0.8672008
wheat,U-NET,first_half,8,4,8,10,4_8_10_aug3.jpg,0.8730769
wheat,U-NET,first_half,8,4,8,10,4_8_10_aug4.jpg,0.86943763
wheat,U-NET,first_half,8,4,8,10,4_8_10_aug5.jpg,0.88456833
wheat,U-NET,first_half,8,4,8,1,4_8_1_aug1.jpg,0.8822178
