collection_index,collection_folder,genotype_folder,raw_genotype,raw_individual,mapped_genotype,mapped_individual,picked_file,dst_path,status
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\152E2,152,2,152,2,E:\maize_tuinstra_download\Processed\09_03-04\152E2\152E2_ear_6.jpg,..\data\corn\images\5_152_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\153E1,153,1,153,1,E:\maize_tuinstra_download\Processed\09_03-04\153E1\153E1_ear_6.jpg,..\data\corn\images\5_153_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\153E2,153,2,153,2,E:\maize_tuinstra_download\Processed\09_03-04\153E2\153E2_ear_6.jpg,..\data\corn\images\5_153_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\154E1,154,1,154,1,E:\maize_tuinstra_download\Processed\09_03-04\154E1\154E1_ear_6.jpg,..\data\corn\images\5_154_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\154E2,154,2,154,2,E:\maize_tuinstra_download\Processed\09_03-04\154E2\154E2_ear_6.jpg,..\data\corn\images\5_154_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\155E1,155,1,155,1,E:\maize_tuinstra_download\Processed\09_03-04\155E1\155E1_ear_6.jpg,..\data\corn\images\5_155_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\155E2,155,2,155,2,E:\maize_tuinstra_download\Processed\09_03-04\155E2\155E2_ear_6.jpg,..\data\corn\images\5_155_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\156E1,156,1,156,1,E:\maize_tuinstra_download\Processed\09_03-04\156E1\156E1_ear_6.jpg,..\data\corn\images\5_156_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\156E2,156,2,156,2,E:\maize_tuinstra_download\Processed\09_03-04\156E2\156E2_ear_6.jpg,..\data\corn\images\5_156_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\157E1,157,1,157,1,E:\maize_tuinstra_download\Processed\09_03-04\157E1\157E1_ear_6.jpg,..\data\corn\images\5_157_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\157E2,157,2,157,2,E:\maize_tuinstra_download\Processed\09_03-04\157E2\157E2_ear_6.jpg,..\data\corn\images\5_157_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\158E1,158,1,158,1,E:\maize_tuinstra_download\Processed\09_03-04\158E1\158E1_ear_6.jpg,..\data\corn\images\5_158_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\158E2,158,2,158,2,E:\maize_tuinstra_download\Processed\09_03-04\158E2\158E2_ear_6.jpg,..\data\corn\images\5_158_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\159E1,159,1,159,1,E:\maize_tuinstra_download\Processed\09_03-04\159E1\159E1_ear_6.jpg,..\data\corn\images\5_159_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\159E2,159,2,159,2,E:\maize_tuinstra_download\Processed\09_03-04\159E2\159E2_ear_6.jpg,..\data\corn\images\5_159_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\160E1,160,1,160,1,E:\maize_tuinstra_download\Processed\09_03-04\160E1\160E1_ear_6.jpg,..\data\corn\images\5_160_1.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\160E2,160,2,160,2,E:\maize_tuinstra_download\Processed\09_03-04\160E2\160E2_ear_6.jpg,..\data\corn\images\5_160_2.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\305E1,305,1,1,3,E:\maize_tuinstra_download\Processed\09_03-04\305E1\305E1_ear_6.jpg,..\data\corn\images\5_1_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\305E2,305,2,1,4,E:\maize_tuinstra_download\Processed\09_03-04\305E2\305E2_ear_6.jpg,..\data\corn\images\5_1_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\306E1,306,1,2,3,E:\maize_tuinstra_download\Processed\09_03-04\306E1\306E1_ear_1.jpg,..\data\corn\images\5_2_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\306E2,306,2,2,4,E:\maize_tuinstra_download\Processed\09_03-04\306E2\306E2_ear_6.jpg,..\data\corn\images\5_2_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\307E1,307,1,3,3,E:\maize_tuinstra_download\Processed\09_03-04\307E1\307E1_ear_6.jpg,..\data\corn\images\5_3_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\307E2,307,2,3,4,E:\maize_tuinstra_download\Processed\09_03-04\307E2\307E2_ear_6.jpg,..\data\corn\images\5_3_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\308E1,308,1,4,3,E:\maize_tuinstra_download\Processed\09_03-04\308E1\308E1_ear_6.jpg,..\data\corn\images\5_4_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\308E2,308,2,4,4,E:\maize_tuinstra_download\Processed\09_03-04\308E2\308E2_ear_6.jpg,..\data\corn\images\5_4_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\309E1,309,1,5,3,E:\maize_tuinstra_download\Processed\09_03-04\309E1\309E1_ear_6.jpg,..\data\corn\images\5_5_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\309E2,309,2,5,4,E:\maize_tuinstra_download\Processed\09_03-04\309E2\309E2_ear_1.jpg,..\data\corn\images\5_5_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\310E1,310,1,6,3,E:\maize_tuinstra_download\Processed\09_03-04\310E1\310E1_ear_6.jpg,..\data\corn\images\5_6_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\310E2,310,2,6,4,E:\maize_tuinstra_download\Processed\09_03-04\310E2\310E2_ear_6.jpg,..\data\corn\images\5_6_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\311E1,311,1,7,3,E:\maize_tuinstra_download\Processed\09_03-04\311E1\311E1_ear_6.jpg,..\data\corn\images\5_7_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\311E2,311,2,7,4,E:\maize_tuinstra_download\Processed\09_03-04\311E2\311E2_ear_6.jpg,..\data\corn\images\5_7_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\312E1,312,1,8,3,E:\maize_tuinstra_download\Processed\09_03-04\312E1\312E1_ear_6.jpg,..\data\corn\images\5_8_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\312E2,312,2,8,4,E:\maize_tuinstra_download\Processed\09_03-04\312E2\312E2_ear_6.jpg,..\data\corn\images\5_8_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\313E1,313,1,9,3,E:\maize_tuinstra_download\Processed\09_03-04\313E1\313E1_ear_6.jpg,..\data\corn\images\5_9_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\313E2,313,2,9,4,E:\maize_tuinstra_download\Processed\09_03-04\313E2\313E2_ear_6.jpg,..\data\corn\images\5_9_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\314E1,314,1,10,3,E:\maize_tuinstra_download\Processed\09_03-04\314E1\314E1_ear_6.jpg,..\data\corn\images\5_10_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\314E2,314,2,10,4,E:\maize_tuinstra_download\Processed\09_03-04\314E2\314E2_ear_6.jpg,..\data\corn\images\5_10_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\315E1,315,1,11,3,E:\maize_tuinstra_download\Processed\09_03-04\315E1\315E1_ear_6.jpg,..\data\corn\images\5_11_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\315E2,315,2,11,4,E:\maize_tuinstra_download\Processed\09_03-04\315E2\315E2_ear_6.jpg,..\data\corn\images\5_11_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\316E1,316,1,12,3,E:\maize_tuinstra_download\Processed\09_03-04\316E1\316E1_ear_1.jpg,..\data\corn\images\5_12_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\316E2,316,2,12,4,E:\maize_tuinstra_download\Processed\09_03-04\316E2\316E2_ear_6.jpg,..\data\corn\images\5_12_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\317E1,317,1,13,3,E:\maize_tuinstra_download\Processed\09_03-04\317E1\317E1_ear_6.jpg,..\data\corn\images\5_13_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\317E2,317,2,13,4,E:\maize_tuinstra_download\Processed\09_03-04\317E2\317E2_ear_1.jpg,..\data\corn\images\5_13_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\318E1,318,1,14,3,E:\maize_tuinstra_download\Processed\09_03-04\318E1\318E1_ear_1.jpg,..\data\corn\images\5_14_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\318E2,318,2,14,4,E:\maize_tuinstra_download\Processed\09_03-04\318E2\318E2_ear_1.jpg,..\data\corn\images\5_14_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\319E1,319,1,15,3,E:\maize_tuinstra_download\Processed\09_03-04\319E1\319E1_ear_6.jpg,..\data\corn\images\5_15_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\319E2,319,2,15,4,E:\maize_tuinstra_download\Processed\09_03-04\319E2\319E2_ear_6.jpg,..\data\corn\images\5_15_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\320E1,320,1,16,3,E:\maize_tuinstra_download\Processed\09_03-04\320E1\320E1_ear_6.jpg,..\data\corn\images\5_16_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\320E2,320,2,16,4,E:\maize_tuinstra_download\Processed\09_03-04\320E2\320E2_ear_6.jpg,..\data\corn\images\5_16_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\321E1,321,1,17,3,E:\maize_tuinstra_download\Processed\09_03-04\321E1\321E1_ear_6.jpg,..\data\corn\images\5_17_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\321E2,321,2,17,4,E:\maize_tuinstra_download\Processed\09_03-04\321E2\321E2_ear_6.jpg,..\data\corn\images\5_17_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\322E1,322,1,18,3,E:\maize_tuinstra_download\Processed\09_03-04\322E1\322E1_ear_6.jpg,..\data\corn\images\5_18_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\322E2,322,2,18,4,E:\maize_tuinstra_download\Processed\09_03-04\322E2\322E2_ear_6.jpg,..\data\corn\images\5_18_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\323E1,323,1,19,3,E:\maize_tuinstra_download\Processed\09_03-04\323E1\323E1_ear_6.jpg,..\data\corn\images\5_19_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\323E2,323,2,19,4,E:\maize_tuinstra_download\Processed\09_03-04\323E2\323E2_ear_6.jpg,..\data\corn\images\5_19_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\324E1,324,1,20,3,E:\maize_tuinstra_download\Processed\09_03-04\324E1\324E1_ear_1.jpg,..\data\corn\images\5_20_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\324E2,324,2,20,4,E:\maize_tuinstra_download\Processed\09_03-04\324E2\324E2_ear_1.jpg,..\data\corn\images\5_20_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\325E1,325,1,21,3,E:\maize_tuinstra_download\Processed\09_03-04\325E1\325E1_ear_6.jpg,..\data\corn\images\5_21_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\325E2,325,2,21,4,E:\maize_tuinstra_download\Processed\09_03-04\325E2\325E2_ear_6.jpg,..\data\corn\images\5_21_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\326E1,326,1,22,3,E:\maize_tuinstra_download\Processed\09_03-04\326E1\326E1_ear_1.jpg,..\data\corn\images\5_22_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\326E2,326,2,22,4,E:\maize_tuinstra_download\Processed\09_03-04\326E2\326E2_ear_6.jpg,..\data\corn\images\5_22_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\327E1,327,1,23,3,E:\maize_tuinstra_download\Processed\09_03-04\327E1\327E1_ear_6.jpg,..\data\corn\images\5_23_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\327E2,327,2,23,4,E:\maize_tuinstra_download\Processed\09_03-04\327E2\327E2_ear_6.jpg,..\data\corn\images\5_23_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\328E1,328,1,24,3,E:\maize_tuinstra_download\Processed\09_03-04\328E1\328E1_ear_6.jpg,..\data\corn\images\5_24_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\328E2,328,2,24,4,E:\maize_tuinstra_download\Processed\09_03-04\328E2\328E2_ear_6.jpg,..\data\corn\images\5_24_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\329E1,329,1,25,3,E:\maize_tuinstra_download\Processed\09_03-04\329E1\329E1_ear_1.jpg,..\data\corn\images\5_25_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\329E2,329,2,25,4,E:\maize_tuinstra_download\Processed\09_03-04\329E2\329E2_ear_6.jpg,..\data\corn\images\5_25_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\330E1,330,1,26,3,E:\maize_tuinstra_download\Processed\09_03-04\330E1\330E1_ear_6.jpg,..\data\corn\images\5_26_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\330E2,330,2,26,4,E:\maize_tuinstra_download\Processed\09_03-04\330E2\330E2_ear_6.jpg,..\data\corn\images\5_26_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\331E1,331,1,27,3,E:\maize_tuinstra_download\Processed\09_03-04\331E1\331E1_ear_6.jpg,..\data\corn\images\5_27_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\331E2,331,2,27,4,E:\maize_tuinstra_download\Processed\09_03-04\331E2\331E2_ear_6.jpg,..\data\corn\images\5_27_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\332E1,332,1,28,3,E:\maize_tuinstra_download\Processed\09_03-04\332E1\332E1_ear_6.jpg,..\data\corn\images\5_28_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\332E2,332,2,28,4,E:\maize_tuinstra_download\Processed\09_03-04\332E2\332E2_ear_1.jpg,..\data\corn\images\5_28_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\333E1,333,1,29,3,E:\maize_tuinstra_download\Processed\09_03-04\333E1\333E1_ear_6.jpg,..\data\corn\images\5_29_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\333E2,333,2,29,4,E:\maize_tuinstra_download\Processed\09_03-04\333E2\333E2_ear_6.jpg,..\data\corn\images\5_29_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\334E1,334,1,30,3,E:\maize_tuinstra_download\Processed\09_03-04\334E1\334E1_ear_6.jpg,..\data\corn\images\5_30_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\334E2,334,2,30,4,E:\maize_tuinstra_download\Processed\09_03-04\334E2\334E2_ear_6.jpg,..\data\corn\images\5_30_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\335E1,335,1,31,3,E:\maize_tuinstra_download\Processed\09_03-04\335E1\335E1_ear_6.jpg,..\data\corn\images\5_31_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\335E2,335,2,31,4,E:\maize_tuinstra_download\Processed\09_03-04\335E2\335E2_ear_6.jpg,..\data\corn\images\5_31_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\336E1,336,1,32,3,E:\maize_tuinstra_download\Processed\09_03-04\336E1\336E1_ear_6.jpg,..\data\corn\images\5_32_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\336E2,336,2,32,4,E:\maize_tuinstra_download\Processed\09_03-04\336E2\336E2_ear_6.jpg,..\data\corn\images\5_32_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\337E1,337,1,33,3,E:\maize_tuinstra_download\Processed\09_03-04\337E1\337E1_ear_6.jpg,..\data\corn\images\5_33_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\337E2,337,2,33,4,E:\maize_tuinstra_download\Processed\09_03-04\337E2\337E2_ear_6.jpg,..\data\corn\images\5_33_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\338E1,338,1,34,3,E:\maize_tuinstra_download\Processed\09_03-04\338E1\338E1_ear_6.jpg,..\data\corn\images\5_34_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\338E2,338,2,34,4,E:\maize_tuinstra_download\Processed\09_03-04\338E2\338E2_ear_6.jpg,..\data\corn\images\5_34_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\339E1,339,1,35,3,E:\maize_tuinstra_download\Processed\09_03-04\339E1\339E1_ear_6.jpg,..\data\corn\images\5_35_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\339E2,339,2,35,4,E:\maize_tuinstra_download\Processed\09_03-04\339E2\339E2_ear_6.jpg,..\data\corn\images\5_35_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\340E1,340,1,36,3,E:\maize_tuinstra_download\Processed\09_03-04\340E1\340E1_ear_6.jpg,..\data\corn\images\5_36_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\340E2,340,2,36,4,E:\maize_tuinstra_download\Processed\09_03-04\340E2\340E2_ear_6.jpg,..\data\corn\images\5_36_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\341E1,341,1,37,3,E:\maize_tuinstra_download\Processed\09_03-04\341E1\341E1_ear_6.jpg,..\data\corn\images\5_37_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\341E2,341,2,37,4,E:\maize_tuinstra_download\Processed\09_03-04\341E2\341E2_ear_6.jpg,..\data\corn\images\5_37_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\342E1,342,1,38,3,E:\maize_tuinstra_download\Processed\09_03-04\342E1\342E1_ear_6.jpg,..\data\corn\images\5_38_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\342E2,342,2,38,4,E:\maize_tuinstra_download\Processed\09_03-04\342E2\342E2_ear_6.jpg,..\data\corn\images\5_38_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\343E1,343,1,39,3,E:\maize_tuinstra_download\Processed\09_03-04\343E1\343E1_ear_6.jpg,..\data\corn\images\5_39_3.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\343E2,343,2,39,4,E:\maize_tuinstra_download\Processed\09_03-04\343E2\343E2_ear_6.jpg,..\data\corn\images\5_39_4.jpg,copied
5,E:\maize_tuinstra_download\Processed\09_03-04,E:\maize_tuinstra_download\Processed\09_03-04\344E1,344,1,40,3,E:\maize_tuinstra_download\Processed\09_03-04\344E1\344E1_ear_6.jpg,..\data\corn\images\5_40_3.jpg,copied
