crop,collectiondate,genotype,augmented?,modelname,IoU
sorghum,1,28,yes,SegFormer,0.8993013
sorghum,1,29,no,SegFormer,0.76242954
sorghum,1,29,no,SegFormer,0.6945403
sorghum,1,29,yes,SegFormer,0.76641667
sorghum,1,29,yes,SegFormer,0.7396465
sorghum,1,29,yes,SegFormer,0.6144279
sorghum,1,29,yes,SegFormer,0.7008709
sorghum,1,29,yes,SegFormer,0.6639087
sorghum,1,29,yes,SegFormer,0.7688536
sorghum,1,29,yes,SegFormer,0.7619801
sorghum,1,29,yes,SegFormer,0.7311478
sorghum,1,29,yes,SegFormer,0.76188546
sorghum,1,29,yes,SegFormer,0.7613467
sorghum,1,29,no,SegFormer,0.8341569
sorghum,1,29,yes,SegFormer,0.6527209
sorghum,1,29,yes,SegFormer,0.8069699
sorghum,1,29,yes,SegFormer,0.5615406
sorghum,1,29,yes,SegFormer,0.83340716
sorghum,1,29,yes,SegFormer,0.7519622
sorghum,1,2,no,SegFormer,0.9443709
sorghum,1,2,no,SegFormer,0.9378578
sorghum,1,2,yes,SegFormer,0.9372227
sorghum,1,2,yes,SegFormer,0.9372444
sorghum,1,2,yes,SegFormer,0.9225941
sorghum,1,2,yes,SegFormer,0.9405982
sorghum,1,2,yes,SegFormer,0.935773
sorghum,1,2,yes,SegFormer,0.94397837
sorghum,1,2,yes,SegFormer,0.93737334
sorghum,1,2,yes,SegFormer,0.930239
sorghum,1,2,yes,SegFormer,0.93085814
sorghum,1,2,yes,SegFormer,0.93692845
sorghum,1,2,no,SegFormer,0.9492449
sorghum,1,2,yes,SegFormer,0.9486873
sorghum,1,2,yes,SegFormer,0.9482545
sorghum,1,2,yes,SegFormer,0.9487277
sorghum,1,2,yes,SegFormer,0.94756216
sorghum,1,2,yes,SegFormer,0.9468286
sorghum,1,30,no,SegFormer,0.95388913
sorghum,1,30,no,SegFormer,0.86858296
sorghum,1,30,yes,SegFormer,0.87968844
sorghum,1,30,yes,SegFormer,0.8716059
sorghum,1,30,yes,SegFormer,0.87832636
sorghum,1,30,yes,SegFormer,0.8658632
sorghum,1,30,yes,SegFormer,0.8690565
sorghum,1,30,yes,SegFormer,0.95235795
sorghum,1,30,yes,SegFormer,0.95275736
sorghum,1,30,yes,SegFormer,0.94637084
sorghum,1,30,yes,SegFormer,0.95397836
sorghum,1,30,yes,SegFormer,0.953972
sorghum,1,30,no,SegFormer,0.8589537
sorghum,1,30,yes,SegFormer,0.88851297
sorghum,1,30,yes,SegFormer,0.88944525
sorghum,1,30,yes,SegFormer,0.855053
sorghum,1,30,yes,SegFormer,0.8932593
sorghum,1,30,yes,SegFormer,0.8638696
sorghum,1,31,no,SegFormer,0.78262913
sorghum,1,31,no,SegFormer,0.8886463
sorghum,1,31,yes,SegFormer,0.8699183
sorghum,1,31,yes,SegFormer,0.8694132
sorghum,1,31,yes,SegFormer,0.8611104
sorghum,1,31,yes,SegFormer,0.89510566
sorghum,1,31,yes,SegFormer,0.8804678
sorghum,1,31,yes,SegFormer,0.850723
sorghum,1,31,yes,SegFormer,0.8188031
sorghum,1,31,yes,SegFormer,0.7821504
sorghum,1,31,yes,SegFormer,0.90323025
sorghum,1,31,yes,SegFormer,0.7326967
sorghum,1,31,no,SegFormer,0.9272354
sorghum,1,31,yes,SegFormer,0.9293006
sorghum,1,31,yes,SegFormer,0.93412215
sorghum,1,31,yes,SegFormer,0.9182591
sorghum,1,31,yes,SegFormer,0.93143654
sorghum,1,31,yes,SegFormer,0.93041235
sorghum,1,32,no,SegFormer,0.915923
sorghum,1,32,yes,SegFormer,0.9210386
sorghum,1,32,yes,SegFormer,0.91268075
sorghum,1,32,yes,SegFormer,0.91591483
sorghum,1,32,yes,SegFormer,0.9262297
sorghum,1,32,yes,SegFormer,0.9104253
sorghum,1,33,no,SegFormer,0.8645442
sorghum,1,33,no,SegFormer,0.8262715
sorghum,1,33,yes,SegFormer,0.8418895
sorghum,1,33,yes,SegFormer,0.84672326
sorghum,1,33,yes,SegFormer,0.8211984
sorghum,1,33,yes,SegFormer,0.8238466
sorghum,1,33,yes,SegFormer,0.83083403
sorghum,1,33,yes,SegFormer,0.8829926
sorghum,1,33,yes,SegFormer,0.88492066
sorghum,1,33,yes,SegFormer,0.8794302
sorghum,1,33,yes,SegFormer,0.8640508
sorghum,1,33,yes,SegFormer,0.85317713
sorghum,1,33,no,SegFormer,0.87997615
sorghum,1,33,yes,SegFormer,0.8706941
sorghum,1,33,yes,SegFormer,0.87175816
sorghum,1,33,yes,SegFormer,0.86846423
sorghum,1,33,yes,SegFormer,0.8697071
sorghum,1,33,yes,SegFormer,0.8772604
sorghum,1,34,no,SegFormer,0.91906875
sorghum,1,34,no,SegFormer,0.9360147
sorghum,1,34,yes,SegFormer,0.9156899
sorghum,1,34,yes,SegFormer,0.94185203
sorghum,1,34,yes,SegFormer,0.9125213
sorghum,1,34,yes,SegFormer,0.93798476
sorghum,1,34,yes,SegFormer,0.93924946
sorghum,1,34,yes,SegFormer,0.88786334
sorghum,1,34,yes,SegFormer,0.8985718
sorghum,1,34,yes,SegFormer,0.9179607
sorghum,1,34,yes,SegFormer,0.9129171
sorghum,1,34,yes,SegFormer,0.8962665
sorghum,1,34,no,SegFormer,0.9558585
sorghum,1,34,yes,SegFormer,0.94857246
sorghum,1,34,yes,SegFormer,0.94989675
sorghum,1,34,yes,SegFormer,0.9492987
sorghum,1,34,yes,SegFormer,0.9562391
sorghum,1,34,yes,SegFormer,0.95297694
sorghum,1,35,no,SegFormer,0.95069236
sorghum,1,35,no,SegFormer,0.93069094
sorghum,1,35,yes,SegFormer,0.9316892
sorghum,1,35,yes,SegFormer,0.9416351
sorghum,1,35,yes,SegFormer,0.93243104
sorghum,1,35,yes,SegFormer,0.92454123
sorghum,1,35,yes,SegFormer,0.92866564
sorghum,1,35,yes,SegFormer,0.952687
sorghum,1,35,yes,SegFormer,0.9543923
sorghum,1,35,yes,SegFormer,0.9471207
sorghum,1,35,yes,SegFormer,0.9489064
sorghum,1,35,yes,SegFormer,0.9494434
sorghum,1,35,no,SegFormer,0.9251683
sorghum,1,35,yes,SegFormer,0.9226762
sorghum,1,35,yes,SegFormer,0.92352545
sorghum,1,35,yes,SegFormer,0.92985797
sorghum,1,35,yes,SegFormer,0.9193296
sorghum,1,35,yes,SegFormer,0.93267655
sorghum,1,36,no,SegFormer,0.0039640777
sorghum,1,36,no,SegFormer,0.95498645
sorghum,1,36,yes,SegFormer,0.9495493
sorghum,1,36,yes,SegFormer,0.9516709
sorghum,1,36,yes,SegFormer,0.94545066
sorghum,1,36,yes,SegFormer,0.9493959
sorghum,1,36,yes,SegFormer,0.9545131
sorghum,1,36,yes,SegFormer,0.005562
sorghum,1,36,yes,SegFormer,0.0055116573
sorghum,1,36,yes,SegFormer,0.0043165884
sorghum,1,36,yes,SegFormer,0.0038156237
sorghum,1,36,yes,SegFormer,0.008972997
sorghum,1,36,no,SegFormer,0.021657014
sorghum,1,36,yes,SegFormer,0.0027501825
sorghum,1,36,yes,SegFormer,0.0038572806
sorghum,1,36,yes,SegFormer,0.006269455
sorghum,1,36,yes,SegFormer,0.026073877
sorghum,1,36,yes,SegFormer,0.03918712
sorghum,1,38,no,SegFormer,0.94549155
sorghum,1,38,no,SegFormer,0.9480754
sorghum,1,38,yes,SegFormer,0.94887406
sorghum,1,38,yes,SegFormer,0.9482754
sorghum,1,38,yes,SegFormer,0.94839907
sorghum,1,38,yes,SegFormer,0.94821745
sorghum,1,38,yes,SegFormer,0.94967633
sorghum,1,38,yes,SegFormer,0.94
sorghum,1,38,yes,SegFormer,0.93003976
sorghum,1,38,yes,SegFormer,0.92396975
sorghum,1,38,yes,SegFormer,0.9307472
sorghum,1,38,yes,SegFormer,0.85705036
sorghum,1,38,no,SegFormer,0.94823945
sorghum,1,38,yes,SegFormer,0.94960725
sorghum,1,38,yes,SegFormer,0.95001704
sorghum,1,38,yes,SegFormer,0.9433992
sorghum,1,38,yes,SegFormer,0.94686794
sorghum,1,38,yes,SegFormer,0.94328535
sorghum,1,39,no,SegFormer,0.8256624
sorghum,1,39,no,SegFormer,0.84631056
sorghum,1,39,yes,SegFormer,0.85537046
sorghum,1,39,yes,SegFormer,0.8399701
sorghum,1,39,yes,SegFormer,0.84002596
sorghum,1,39,yes,SegFormer,0.8470062
sorghum,1,39,yes,SegFormer,0.8393731
sorghum,1,39,yes,SegFormer,0.7398329
sorghum,1,39,yes,SegFormer,0.8059423
sorghum,1,39,yes,SegFormer,0.5730392
sorghum,1,39,yes,SegFormer,0.7981533
sorghum,1,39,yes,SegFormer,0.8040733
sorghum,1,39,no,SegFormer,0.75233656
sorghum,1,39,yes,SegFormer,0.72909015
sorghum,1,39,yes,SegFormer,0.74553186
sorghum,1,39,yes,SegFormer,0.7666159
sorghum,1,39,yes,SegFormer,0.76659244
sorghum,1,39,yes,SegFormer,0.7173003
sorghum,1,3,no,SegFormer,0.55942506
sorghum,1,3,no,SegFormer,0.0009826985
sorghum,1,3,yes,SegFormer,0.0027203313
sorghum,1,3,yes,SegFormer,0.0016112494
sorghum,1,3,yes,SegFormer,0.0
sorghum,1,3,yes,SegFormer,0.0010435691
sorghum,1,3,yes,SegFormer,0.005235602
sorghum,1,3,yes,SegFormer,0.41639575
sorghum,1,3,yes,SegFormer,0.15978901
sorghum,1,3,yes,SegFormer,0.532792
sorghum,1,3,yes,SegFormer,0.4924845
sorghum,1,3,yes,SegFormer,0.60702306
sorghum,1,3,no,SegFormer,0.8981406
sorghum,1,3,yes,SegFormer,0.90656525
sorghum,1,3,yes,SegFormer,0.8997658
sorghum,1,3,yes,SegFormer,0.8974559
sorghum,1,3,yes,SegFormer,0.8894638
sorghum,1,3,yes,SegFormer,0.8937771
sorghum,1,40,no,SegFormer,0.76307714
sorghum,1,40,yes,SegFormer,0.8320761
sorghum,1,40,yes,SegFormer,0.8362378
sorghum,1,40,yes,SegFormer,0.7725458
sorghum,1,40,yes,SegFormer,0.808496
sorghum,1,40,yes,SegFormer,0.7552489
sorghum,1,40,no,SegFormer,0.9132279
sorghum,1,40,yes,SegFormer,0.91846997
sorghum,1,40,yes,SegFormer,0.9141965
sorghum,1,40,yes,SegFormer,0.92153466
sorghum,1,40,yes,SegFormer,0.9111284
sorghum,1,40,yes,SegFormer,0.7876015
sorghum,1,41,no,SegFormer,0.9413469
sorghum,1,41,no,SegFormer,0.91936374
sorghum,1,41,yes,SegFormer,0.886051
sorghum,1,41,yes,SegFormer,0.91971046
sorghum,1,41,yes,SegFormer,0.6564716
sorghum,1,41,yes,SegFormer,0.8771553
sorghum,1,41,yes,SegFormer,0.915366
sorghum,1,41,yes,SegFormer,0.9366998
sorghum,1,41,yes,SegFormer,0.93858534
sorghum,1,41,yes,SegFormer,0.9413745
sorghum,1,41,yes,SegFormer,0.94483364
sorghum,1,41,yes,SegFormer,0.9373331
sorghum,1,41,no,SegFormer,0.94458824
sorghum,1,41,yes,SegFormer,0.942747
sorghum,1,41,yes,SegFormer,0.9444079
sorghum,1,41,yes,SegFormer,0.94388163
sorghum,1,41,yes,SegFormer,0.9474763
sorghum,1,41,yes,SegFormer,0.94454646
sorghum,1,42,no,SegFormer,0.9354839
sorghum,1,42,no,SegFormer,0.95544374
sorghum,1,42,yes,SegFormer,0.9527848
sorghum,1,42,yes,SegFormer,0.9519945
sorghum,1,42,yes,SegFormer,0.9468396
sorghum,1,42,yes,SegFormer,0.95378065
sorghum,1,42,yes,SegFormer,0.94330615
sorghum,1,42,yes,SegFormer,0.94725853
sorghum,1,42,yes,SegFormer,0.94318527
sorghum,1,42,yes,SegFormer,0.9468625
sorghum,1,42,yes,SegFormer,0.94258636
sorghum,1,42,yes,SegFormer,0.9327257
sorghum,1,42,no,SegFormer,0.95311797
sorghum,1,42,yes,SegFormer,0.95343184
sorghum,1,42,yes,SegFormer,0.95628417
sorghum,1,42,yes,SegFormer,0.9458154
sorghum,1,42,yes,SegFormer,0.95539033
sorghum,1,42,yes,SegFormer,0.93417996
sorghum,1,43,no,SegFormer,0.89119637
sorghum,1,43,no,SegFormer,0.92767596
sorghum,1,43,yes,SegFormer,0.92354214
sorghum,1,43,yes,SegFormer,0.9223226
sorghum,1,43,yes,SegFormer,0.9228877
sorghum,1,43,yes,SegFormer,0.9276283
sorghum,1,43,yes,SegFormer,0.9228894
sorghum,1,43,yes,SegFormer,0.9081096
sorghum,1,43,yes,SegFormer,0.86181694
sorghum,1,43,yes,SegFormer,0.8716908
sorghum,1,43,yes,SegFormer,0.90435904
sorghum,1,43,yes,SegFormer,0.8943023
sorghum,1,43,no,SegFormer,0.9434456
sorghum,1,43,yes,SegFormer,0.9419795
sorghum,1,43,yes,SegFormer,0.9503499
sorghum,1,43,yes,SegFormer,0.94655526
sorghum,1,43,yes,SegFormer,0.94456035
sorghum,1,43,yes,SegFormer,0.94542414
sorghum,1,44,no,SegFormer,0.41645887
sorghum,1,44,yes,SegFormer,0.45650208
sorghum,1,44,yes,SegFormer,0.70822674
sorghum,1,44,yes,SegFormer,0.33388856
sorghum,1,44,yes,SegFormer,0.39925808
sorghum,1,44,yes,SegFormer,0.5023909
sorghum,1,44,no,SegFormer,0.6971231
sorghum,1,44,yes,SegFormer,0.7892096
sorghum,1,44,yes,SegFormer,0.6592039
sorghum,1,44,yes,SegFormer,0.67831063
sorghum,1,44,yes,SegFormer,0.6363688
sorghum,1,44,yes,SegFormer,0.69065815
sorghum,1,45,no,SegFormer,0.85637355
sorghum,1,45,no,SegFormer,0.9135024
sorghum,1,45,yes,SegFormer,0.8699828
sorghum,1,45,yes,SegFormer,0.88682944
sorghum,1,45,yes,SegFormer,0.8276007
sorghum,1,45,yes,SegFormer,0.9253602
sorghum,1,45,yes,SegFormer,0.8975412
sorghum,1,45,yes,SegFormer,0.8110457
sorghum,1,45,yes,SegFormer,0.8343312
sorghum,1,45,yes,SegFormer,0.83836836
sorghum,1,45,yes,SegFormer,0.8321243
sorghum,1,45,yes,SegFormer,0.79125434
sorghum,1,45,no,SegFormer,0.8667668
sorghum,1,45,yes,SegFormer,0.8991976
sorghum,1,45,yes,SegFormer,0.8595439
sorghum,1,45,yes,SegFormer,0.88525575
sorghum,1,45,yes,SegFormer,0.8942278
sorghum,1,45,yes,SegFormer,0.8658383
sorghum,1,46,no,SegFormer,0.89475787
sorghum,1,46,no,SegFormer,0.89429104
sorghum,1,46,yes,SegFormer,0.89282936
sorghum,1,46,yes,SegFormer,0.8712944
sorghum,1,46,yes,SegFormer,0.903706
sorghum,1,46,yes,SegFormer,0.89309573
sorghum,1,46,yes,SegFormer,0.8778549
sorghum,1,46,yes,SegFormer,0.8960677
sorghum,1,46,yes,SegFormer,0.89129406
sorghum,1,46,yes,SegFormer,0.8886999
sorghum,1,46,yes,SegFormer,0.8958266
sorghum,1,46,yes,SegFormer,0.90451044
sorghum,1,46,no,SegFormer,0.951376
sorghum,1,46,yes,SegFormer,0.9449067
sorghum,1,46,yes,SegFormer,0.9522058
sorghum,1,46,yes,SegFormer,0.94811654
sorghum,1,46,yes,SegFormer,0.9493541
sorghum,1,46,yes,SegFormer,0.9467596
sorghum,1,47,no,SegFormer,0.8883582
sorghum,1,47,no,SegFormer,0.9029059
sorghum,1,47,yes,SegFormer,0.89585805
sorghum,1,47,yes,SegFormer,0.8596578
sorghum,1,47,yes,SegFormer,0.87865
sorghum,1,47,yes,SegFormer,0.8634269
sorghum,1,47,yes,SegFormer,0.891376
sorghum,1,47,yes,SegFormer,0.8986002
sorghum,1,47,yes,SegFormer,0.8996195
sorghum,1,47,yes,SegFormer,0.90431046
sorghum,1,47,yes,SegFormer,0.8905781
sorghum,1,47,yes,SegFormer,0.8912142
sorghum,1,47,no,SegFormer,0.839424
sorghum,1,47,yes,SegFormer,0.83495235
sorghum,1,47,yes,SegFormer,0.8627378
sorghum,1,47,yes,SegFormer,0.79991233
sorghum,1,47,yes,SegFormer,0.8585821
sorghum,1,47,yes,SegFormer,0.78456485
sorghum,1,48,no,SegFormer,0.7230729
sorghum,1,48,no,SegFormer,0.9133781
sorghum,1,48,yes,SegFormer,0.90556717
sorghum,1,48,yes,SegFormer,0.89784676
sorghum,1,48,yes,SegFormer,0.90086883
sorghum,1,48,yes,SegFormer,0.9175959
sorghum,1,48,yes,SegFormer,0.9078479
sorghum,1,48,yes,SegFormer,0.91190654
sorghum,1,48,yes,SegFormer,0.5845915
sorghum,1,48,yes,SegFormer,0.79649436
sorghum,1,48,yes,SegFormer,0.461965
sorghum,1,48,yes,SegFormer,0.74086004
sorghum,1,48,no,SegFormer,0.92182636
sorghum,1,48,yes,SegFormer,0.93480796
sorghum,1,48,yes,SegFormer,0.9236435
sorghum,1,48,yes,SegFormer,0.9413075
sorghum,1,48,yes,SegFormer,0.95122844
sorghum,1,48,yes,SegFormer,0.9444306
sorghum,1,49,no,SegFormer,0.9060478
sorghum,1,49,no,SegFormer,0.71640104
sorghum,1,49,yes,SegFormer,0.8643313
sorghum,1,49,yes,SegFormer,0.8598057
sorghum,1,49,yes,SegFormer,0.85270506
sorghum,1,49,yes,SegFormer,0.77103
sorghum,1,49,yes,SegFormer,0.6563254
sorghum,1,49,yes,SegFormer,0.9166872
sorghum,1,49,yes,SegFormer,0.9150187
sorghum,1,49,yes,SegFormer,0.9115201
sorghum,1,49,yes,SegFormer,0.9082991
sorghum,1,49,yes,SegFormer,0.8937784
sorghum,1,49,no,SegFormer,0.83771336
sorghum,1,49,yes,SegFormer,0.84602076
sorghum,1,49,yes,SegFormer,0.8615906
sorghum,1,49,yes,SegFormer,0.84904987
sorghum,1,49,yes,SegFormer,0.88082975
sorghum,1,49,yes,SegFormer,0.83800745
sorghum,1,4,no,SegFormer,0.0
sorghum,1,4,no,SegFormer,0.79638624
sorghum,1,4,yes,SegFormer,0.7758543
sorghum,1,4,yes,SegFormer,0.81529075
sorghum,1,4,yes,SegFormer,0.62277424
sorghum,1,4,yes,SegFormer,0.74472165
sorghum,1,4,yes,SegFormer,0.6880377
sorghum,1,4,yes,SegFormer,0.0
sorghum,1,4,yes,SegFormer,0.0
sorghum,1,4,yes,SegFormer,0.0
sorghum,1,4,yes,SegFormer,0.0
sorghum,1,4,yes,SegFormer,0.0
sorghum,1,4,no,SegFormer,0.94036436
sorghum,1,4,yes,SegFormer,0.9366064
sorghum,1,4,yes,SegFormer,0.9422031
sorghum,1,4,yes,SegFormer,0.9448936
sorghum,1,4,yes,SegFormer,0.94043267
sorghum,1,4,yes,SegFormer,0.93681294
sorghum,1,50,no,SegFormer,0.81453216
sorghum,1,50,no,SegFormer,0.89432144
sorghum,1,50,yes,SegFormer,0.887312
sorghum,1,50,yes,SegFormer,0.88195056
sorghum,1,50,yes,SegFormer,0.896513
sorghum,1,50,yes,SegFormer,0.8976054
sorghum,1,50,yes,SegFormer,0.8902636
sorghum,1,50,yes,SegFormer,0.83960116
sorghum,1,50,yes,SegFormer,0.25771633
sorghum,1,50,yes,SegFormer,0.24707133
sorghum,1,50,yes,SegFormer,0.85430557
sorghum,1,50,yes,SegFormer,0.82122034
sorghum,1,50,no,SegFormer,0.76461166
sorghum,1,50,yes,SegFormer,0.7552616
sorghum,1,50,yes,SegFormer,0.79113114
sorghum,1,50,yes,SegFormer,0.7740708
sorghum,1,50,yes,SegFormer,0.7643181
sorghum,1,50,yes,SegFormer,0.7674178
sorghum,1,51,no,SegFormer,0.93886137
sorghum,1,51,no,SegFormer,0.9291063
sorghum,1,51,yes,SegFormer,0.94407964
sorghum,1,51,yes,SegFormer,0.92027766
sorghum,1,51,yes,SegFormer,0.9237359
sorghum,1,51,yes,SegFormer,0.92627573
sorghum,1,51,yes,SegFormer,0.9204377
sorghum,1,51,yes,SegFormer,0.9385935
sorghum,1,51,yes,SegFormer,0.9197757
sorghum,1,51,yes,SegFormer,0.9237217
sorghum,1,51,yes,SegFormer,0.9308
sorghum,1,51,yes,SegFormer,0.7380847
sorghum,1,51,no,SegFormer,0.914175
sorghum,1,51,yes,SegFormer,0.9170163
sorghum,1,51,yes,SegFormer,0.9191397
sorghum,1,51,yes,SegFormer,0.91372067
sorghum,1,51,yes,SegFormer,0.91192883
sorghum,1,51,yes,SegFormer,0.91219914
sorghum,1,52,no,SegFormer,0.86244357
sorghum,1,52,no,SegFormer,0.86820537
sorghum,1,52,yes,SegFormer,0.850916
sorghum,1,52,yes,SegFormer,0.8712897
sorghum,1,52,yes,SegFormer,0.86855304
sorghum,1,52,yes,SegFormer,0.8685281
sorghum,1,52,yes,SegFormer,0.86884534
sorghum,1,52,yes,SegFormer,0.88978726
sorghum,1,52,yes,SegFormer,0.8875834
sorghum,1,52,yes,SegFormer,0.77416205
sorghum,1,52,yes,SegFormer,0.8550077
sorghum,1,52,yes,SegFormer,0.8729277
sorghum,1,52,no,SegFormer,0.75957507
sorghum,1,52,yes,SegFormer,0.82772315
sorghum,1,52,yes,SegFormer,0.82475644
sorghum,1,52,yes,SegFormer,0.720723
sorghum,1,52,yes,SegFormer,0.7716454
sorghum,1,52,yes,SegFormer,0.72937125
sorghum,1,53,no,SegFormer,0.87291664
sorghum,1,53,no,SegFormer,0.95516884
sorghum,1,53,yes,SegFormer,0.9544091
sorghum,1,53,yes,SegFormer,0.95262015
sorghum,1,53,yes,SegFormer,0.9522479
sorghum,1,53,yes,SegFormer,0.9554992
sorghum,1,53,yes,SegFormer,0.9436698
sorghum,1,53,yes,SegFormer,0.8157087
sorghum,1,53,yes,SegFormer,0.9283456
sorghum,1,53,yes,SegFormer,0.7051898
sorghum,1,53,yes,SegFormer,0.8568666
sorghum,1,53,yes,SegFormer,0.77916443
sorghum,1,53,no,SegFormer,0.93701017
sorghum,1,53,yes,SegFormer,0.9464958
sorghum,1,53,yes,SegFormer,0.92504495
sorghum,1,53,yes,SegFormer,0.9431394
sorghum,1,53,yes,SegFormer,0.9376117
sorghum,1,53,yes,SegFormer,0.9272107
sorghum,1,54,no,SegFormer,0.93337506
sorghum,1,54,no,SegFormer,0.91137683
sorghum,1,54,yes,SegFormer,0.90496016
sorghum,1,54,yes,SegFormer,0.9058974
sorghum,1,54,yes,SegFormer,0.8933916
sorghum,1,54,yes,SegFormer,0.9112274
sorghum,1,54,yes,SegFormer,0.91540706
sorghum,1,54,yes,SegFormer,0.93084776
sorghum,1,54,yes,SegFormer,0.93106896
sorghum,1,54,yes,SegFormer,0.92414135
sorghum,1,54,yes,SegFormer,0.9296294
sorghum,1,54,yes,SegFormer,0.9228455
sorghum,1,54,no,SegFormer,0.91776747
sorghum,1,54,yes,SegFormer,0.91222245
sorghum,1,54,yes,SegFormer,0.91768104
sorghum,1,54,yes,SegFormer,0.88961315
sorghum,1,54,yes,SegFormer,0.91749585
sorghum,1,54,yes,SegFormer,0.9010012
sorghum,1,56,no,SegFormer,0.9488474
sorghum,1,56,no,SegFormer,0.88916516
sorghum,1,56,yes,SegFormer,0.8984111
sorghum,1,56,yes,SegFormer,0.88774276
sorghum,1,56,yes,SegFormer,0.87630934
sorghum,1,56,yes,SegFormer,0.88407695
sorghum,1,56,yes,SegFormer,0.88779366
sorghum,1,56,yes,SegFormer,0.9477864
sorghum,1,56,yes,SegFormer,0.94600606
sorghum,1,56,yes,SegFormer,0.9407836
sorghum,1,56,yes,SegFormer,0.88472855
sorghum,1,56,yes,SegFormer,0.9424082
sorghum,1,56,no,SegFormer,0.9507427
sorghum,1,56,yes,SegFormer,0.9598235
sorghum,1,56,yes,SegFormer,0.90878206
sorghum,1,56,yes,SegFormer,0.9609175
sorghum,1,56,yes,SegFormer,0.8763525
sorghum,1,56,yes,SegFormer,0.9415855
sorghum,1,57,no,SegFormer,0.9316238
sorghum,1,57,no,SegFormer,0.8899913
sorghum,1,57,yes,SegFormer,0.8491196
sorghum,1,57,yes,SegFormer,0.8717462
sorghum,1,57,yes,SegFormer,0.86574197
sorghum,1,57,yes,SegFormer,0.88535184
sorghum,1,57,yes,SegFormer,0.8921723
sorghum,1,57,yes,SegFormer,0.9492468
sorghum,1,57,yes,SegFormer,0.896814
sorghum,1,57,yes,SegFormer,0.9099215
sorghum,1,57,yes,SegFormer,0.93219656
sorghum,1,57,yes,SegFormer,0.9325912
sorghum,1,57,no,SegFormer,0.93455887
sorghum,1,57,yes,SegFormer,0.93444407
sorghum,1,57,yes,SegFormer,0.93620574
sorghum,1,57,yes,SegFormer,0.9121724
sorghum,1,57,yes,SegFormer,0.9345173
sorghum,1,57,yes,SegFormer,0.9135285
sorghum,1,58,no,SegFormer,0.9419518
sorghum,1,58,no,SegFormer,0.9365859
sorghum,1,58,yes,SegFormer,0.938322
sorghum,1,58,yes,SegFormer,0.9319627
sorghum,1,58,yes,SegFormer,0.93208295
sorghum,1,58,yes,SegFormer,0.93261325
sorghum,1,58,yes,SegFormer,0.9025627
sorghum,1,58,yes,SegFormer,0.95378673
sorghum,1,58,yes,SegFormer,0.95199555
sorghum,1,58,yes,SegFormer,0.9411267
sorghum,1,58,yes,SegFormer,0.94335526
sorghum,1,58,yes,SegFormer,0.9473354
sorghum,1,58,no,SegFormer,0.9041742
sorghum,1,58,yes,SegFormer,0.9015678
sorghum,1,58,yes,SegFormer,0.9032271
sorghum,1,58,yes,SegFormer,0.9000928
sorghum,1,58,yes,SegFormer,0.90304846
sorghum,1,58,yes,SegFormer,0.88199025
sorghum,1,59,no,SegFormer,0.011578681
sorghum,1,59,no,SegFormer,0.88217175
sorghum,1,59,yes,SegFormer,0.8946112
sorghum,1,59,yes,SegFormer,0.88774943
sorghum,1,59,yes,SegFormer,0.8813008
sorghum,1,59,yes,SegFormer,0.8757527
sorghum,1,59,yes,SegFormer,0.87902087
sorghum,1,59,yes,SegFormer,0.0047579245
sorghum,1,59,yes,SegFormer,0.001242463
sorghum,1,59,yes,SegFormer,0.0009611768
sorghum,1,59,yes,SegFormer,0.0023534603
sorghum,1,59,yes,SegFormer,0.0020802072
sorghum,1,59,no,SegFormer,0.0
sorghum,1,59,yes,SegFormer,0.0
sorghum,1,59,yes,SegFormer,0.0
sorghum,1,59,yes,SegFormer,0.0
sorghum,1,59,yes,SegFormer,0.0
sorghum,1,59,yes,SegFormer,0.0
sorghum,1,5,no,SegFormer,0.89424485
sorghum,1,5,no,SegFormer,0.77006483
sorghum,1,5,yes,SegFormer,0.89251435
sorghum,1,5,yes,SegFormer,0.7995016
sorghum,1,5,yes,SegFormer,0.68194115
sorghum,1,5,yes,SegFormer,0.51923853
sorghum,1,5,yes,SegFormer,0.77056414
sorghum,1,5,yes,SegFormer,0.8919744
sorghum,1,5,yes,SegFormer,0.8653034
sorghum,1,5,yes,SegFormer,0.8785154
sorghum,1,5,yes,SegFormer,0.9059391
sorghum,1,5,yes,SegFormer,0.88659996
sorghum,1,5,no,SegFormer,0.86630833
sorghum,1,5,yes,SegFormer,0.864456
sorghum,1,5,yes,SegFormer,0.85653
sorghum,1,5,yes,SegFormer,0.84924304
sorghum,1,5,yes,SegFormer,0.85260946
sorghum,1,5,yes,SegFormer,0.81182873
sorghum,1,60,no,SegFormer,0.8095738
sorghum,1,60,no,SegFormer,0.87205696
sorghum,1,60,yes,SegFormer,0.8642213
sorghum,1,60,yes,SegFormer,0.85131896
sorghum,1,60,yes,SegFormer,0.8937033
sorghum,1,60,yes,SegFormer,0.922058
sorghum,1,60,yes,SegFormer,0.8708976
sorghum,1,60,yes,SegFormer,0.80339074
sorghum,1,60,yes,SegFormer,0.79066664
sorghum,1,60,yes,SegFormer,0.7879394
sorghum,1,60,yes,SegFormer,0.8092513
sorghum,1,60,yes,SegFormer,0.79015636
sorghum,1,60,no,SegFormer,0.834533
sorghum,1,60,yes,SegFormer,0.85260063
sorghum,1,60,yes,SegFormer,0.8476253
sorghum,1,60,yes,SegFormer,0.811862
sorghum,1,60,yes,SegFormer,0.83445394
