"crop","collectiondate","genotype","augmented.","modelname","IoU","Dice","Precision","Recall","F1","MAE","Hausdorff","PixelAccuracy"
"sorghum",5,25,"yes","SegFormer",0.85737586,0.92321205,0.970851370851371,0.880029299429708,0.923212031395796,0.021347046,42.0594816896262,0.978652954101562
"sorghum",5,25,"yes","SegFormer",0.95639783,0.97771305,0.972249530018454,0.983238274641132,0.977713027039215,0.009803772,6,0.990196228027344
"sorghum",5,25,"yes","SegFormer",0.9583953,0.9787557,0.979559391324097,0.977953360193955,0.978755716929093,0.009284973,6.70820393249937,0.990715026855469
"sorghum",5,25,"yes","SegFormer",0.9552282,0.9771015,0.975869028149901,0.978337083355136,0.977101497243296,0.010028839,8.06225774829855,0.989971160888672
"sorghum",5,25,"yes","SegFormer",0.95272195,0.97578865,0.972374733706289,0.979226623410601,0.975788650386721,0.010627747,10.1980390271856,0.989372253417969
"sorghum",5,25,"yes","SegFormer",0.93732464,0.9676485,0.968070806347433,0.967226553642754,0.967648495847002,0.014144897,22.4722050542442,0.985855102539062
"sorghum",5,25,"no","SegFormer",0.94647986,0.97250414,0.984349504745708,0.960940479662576,0.972504143677769,0.009239197,11.4017542509914,0.990760803222656
"sorghum",5,25,"yes","SegFormer",0.94560283,0.97204095,0.976541979893126,0.967581271173132,0.972040975016059,0.009464264,12.6491106406735,0.990535736083984
"sorghum",5,25,"yes","SegFormer",0.94425124,0.97132635,0.980281497052507,0.962533372220851,0.971326367742447,0.009662628,11.4017542509914,0.990337371826172
"sorghum",5,25,"yes","SegFormer",0.950928,0.97484684,0.980701117064753,0.969061988199134,0.97484681268831,0.00850296,9.21954445729289,0.991497039794922
"sorghum",5,25,"yes","SegFormer",0.93830115,0.9681686,0.987927612375949,0.949184483880376,0.968168607977299,0.010612488,12.369316876853,0.989387512207031
"sorghum",5,25,"yes","SegFormer",0.94612336,0.9723159,0.974661286322956,0.969981827563772,0.972315926775514,0.009391785,11.7046999107196,0.990608215332031
"sorghum",5,26,"no","SegFormer",0.9126794,0.9543464,0.974149086641187,0.935332871012483,0.954346448103542,0.011814117,7,0.988185882568359
"sorghum",5,26,"no","SegFormer",0.83926904,0.9126115,0.908284898039602,0.916979537034735,0.912611509100132,0.026943207,32.2024843762092,0.973056793212891
"sorghum",5,26,"yes","SegFormer",0.8206475,0.90148973,0.879517502365184,0.924587881349611,0.901489715026849,0.031002045,32.8024389337135,0.968997955322266
"sorghum",5,26,"yes","SegFormer",0.83672917,0.91110784,0.900444358108928,0.922026902707676,0.911107835188325,0.02760315,33.2415402771893,0.972396850585938
"sorghum",5,26,"yes","SegFormer",0.81125677,0.89579433,0.865883936236861,0.927845048360228,0.895794325219646,0.0331192,32.8024389337135,0.966880798339844
"sorghum",5,26,"yes","SegFormer",0.8225817,0.90265554,0.887956125369831,0.917849772495587,0.902655516431925,0.03037262,32.5576411921994,0.969627380371094
"sorghum",5,26,"yes","SegFormer",0.8293182,0.9066965,0.927566386642045,0.886745070737711,0.906696496669548,0.027999878,34.4093010681705,0.972000122070312
"sorghum",5,26,"yes","SegFormer",0.9171414,0.9567801,0.959840642084448,0.953739019879797,0.956780103194388,0.011375427,9.8488578017961,0.988624572753906
"sorghum",5,26,"yes","SegFormer",0.89983904,0.9472792,0.975360411374001,0.920769764216366,0.947279240178956,0.013530731,7.28010988928052,0.986469268798828
"sorghum",5,26,"yes","SegFormer",0.85263574,0.92045695,0.970433724133513,0.87537563569117,0.920456962294534,0.019973755,32.2024843762092,0.980026245117188
"sorghum",5,26,"yes","SegFormer",0.90618205,0.95078224,0.975644612016541,0.927155570966251,0.950782268578879,0.012672424,7.07106781186548,0.987327575683594
"sorghum",5,26,"yes","SegFormer",0.912862,0.95444626,0.974325788586564,0.93536176606565,0.95444627904234,0.011787415,7,0.988212585449219
"sorghum",5,26,"no","SegFormer",0.8952758,0.9447446,0.921333477065704,0.969376470921825,0.944744587069764,0.015254974,7.07106781186548,0.984745025634766
"sorghum",5,26,"yes","SegFormer",0.88521427,0.9391126,0.905536687465445,0.975274335781325,0.939112627986348,0.01701355,15.556349186104,0.982986450195312
"sorghum",5,26,"yes","SegFormer",0.88063765,0.9365309,0.902887070031845,0.972779085263844,0.936530901943656,0.017738342,19,0.982261657714844
"sorghum",5,26,"yes","SegFormer",0.86617666,0.9282901,0.882468694096601,0.979130632035614,0.928290119225238,0.02035141,19,0.979648590087891
"sorghum",5,26,"yes","SegFormer",0.8931403,0.9435543,0.917649265730518,0.970964357614767,0.943554275794608,0.015628815,7,0.984371185302734
"sorghum",5,26,"yes","SegFormer",0.89849746,0.9465353,0.930547945205479,0.963081634389089,0.946535315674335,0.014636993,7.07106781186548,0.985363006591797
"sorghum",5,27,"no","SegFormer",0.93297946,0.96532786,0.948760833206629,0.982483763038772,0.965327867267418,0.006839752,5.3851648071345,0.993160247802734
"sorghum",5,27,"yes","SegFormer",0.8947499,0.9444517,0.897828863346105,0.996181853965755,0.944451700781819,0.011356354,8,0.988643646240234
"sorghum",5,27,"yes","SegFormer",0.9347676,0.96628416,0.971474040183012,0.961149380043299,0.966284131381084,0.006500244,8,0.993499755859375
"sorghum",5,27,"yes","SegFormer",0.92865884,0.96300995,0.970009184936704,0.956111001771305,0.963009951234984,0.007118225,6.32455532033676,0.992881774902344
"sorghum",5,27,"yes","SegFormer",0.9333634,0.9655333,0.952264288175171,0.979177327297776,0.965533302282254,0.0067749023,5.3851648071345,0.99322509765625
"sorghum",5,27,"yes","SegFormer",0.9327854,0.96522397,0.952444819129369,0.978350718362527,0.965223976233471,0.006832123,5.8309518948453,0.993167877197266
"sorghum",5,27,"no","SegFormer",0.69634205,0.8209925,0.808713230985585,0.833650448491438,0.820992519667475,0.04591751,83.3606621854697,0.954082489013672
"sorghum",5,27,"yes","SegFormer",0.75278604,0.85895944,0.885002242296111,0.834405484582163,0.85895941177385,0.03461075,93.7443331620637,0.965389251708984
"sorghum",5,27,"yes","SegFormer",0.740059,0.8506137,0.90465654571448,0.802663767328078,0.85061370801261,0.0356102,99.0201999594022,0.964389801025391
"sorghum",5,27,"yes","SegFormer",0.7527975,0.8589669,0.900802068142649,0.82084503639274,0.8589668631386,0.034046173,93.1933474020544,0.965953826904297
"sorghum",5,27,"yes","SegFormer",0.7153571,0.83406204,0.880615054052239,0.792183866388813,0.834062037935037,0.039813995,100.244700608062,0.960186004638672
"sorghum",5,27,"yes","SegFormer",0.7467228,0.85499865,0.863747033624064,0.846425659146507,0.854998627169834,0.036262512,77.6659513557904,0.963737487792969
"sorghum",5,28,"no","SegFormer",0.8934071,0.9437031,0.911817009736362,0.977900157345158,0.943703124281047,0.018669128,10.4403065089106,0.981330871582031
"sorghum",5,28,"no","SegFormer",0.8778494,0.93495184,0.955757256862229,0.915032954116116,0.934951851931284,0.011569977,13,0.988430023193359
"sorghum",5,28,"yes","SegFormer",0.8738909,0.932702,0.952476807281638,0.913731581377776,0.932701990444154,0.011981964,16.1245154965971,0.988018035888672
"sorghum",5,28,"yes","SegFormer",0.8780741,0.9350793,0.947159898367857,0.923302967969439,0.935079290846478,0.011650085,18.9736659610103,0.988349914550781
"sorghum",5,28,"yes","SegFormer",0.87143314,0.93130034,0.947796227071199,0.915368792242139,0.931300318192496,0.012271881,17.0880074906351,0.987728118896484
"sorghum",5,28,"yes","SegFormer",0.8778666,0.9349616,0.95826355222565,0.912766046765459,0.934961621981897,0.011539459,12.0415945787923,0.988460540771484
"sorghum",5,28,"yes","SegFormer",0.82580364,0.9045919,0.939174838447286,0.872465471642668,0.904591947769315,0.016723633,26.1725046566048,0.9832763671875
"sorghum",5,28,"yes","SegFormer",0.90474594,0.9499912,0.934300006915789,0.966218471367949,0.949991210079109,0.016277313,6.70820393249937,0.983722686767578
"sorghum",5,28,"yes","SegFormer",0.87734646,0.9346665,0.891057648660917,0.982763553139751,0.934666530626127,0.0219841,12,0.978015899658203
"sorghum",5,28,"yes","SegFormer",0.89442563,0.944271,0.919799272135446,0.970080579793067,0.944271044845391,0.018321991,8.94427190999916,0.981678009033203
"sorghum",5,28,"yes","SegFormer",0.8985778,0.94657993,0.920159366136947,0.974562532780241,0.946579910156069,0.017601013,13.0384048104053,0.982398986816406
"sorghum",5,28,"yes","SegFormer",0.8727321,0.9320416,0.919500765554679,0.944929194678873,0.932041574566148,0.02204895,29.2745623366089,0.977951049804688
"sorghum",5,28,"no","SegFormer",0.9434141,0.97088325,0.970045377355864,0.971722580105413,0.970883254388409,0.007972717,14.3178210632764,0.992027282714844
"sorghum",5,28,"yes","SegFormer",0.947124,0.97284406,0.973129080863887,0.972559190161466,0.972844052052387,0.0074272156,9.48683298050514,0.992572784423828
"sorghum",5,28,"yes","SegFormer",0.9389727,0.96852595,0.96692423147479,0.970133020998912,0.968525968512048,0.0086250305,11.3137084989848,0.991374969482422
"sorghum",5,28,"yes","SegFormer",0.9410441,0.96962667,0.971554161883697,0.967706851836359,0.969626690510786,0.008293152,12,0.991706848144531
"sorghum",5,28,"yes","SegFormer",0.9442472,0.9713242,0.971121146234041,0.971527371092334,0.971324216190596,0.007846832,14.3178210632764,0.992153167724609
"sorghum",5,28,"yes","SegFormer",0.9178165,0.95714736,0.940989437378745,0.973869879249282,0.957147359910101,0.011928558,25.0798724079689,0.988071441650391
"sorghum",5,29,"no","SegFormer",0.9137327,0.95492196,0.963918325148617,0.946091986098075,0.95492196801905,0.013431549,12.0415945787923,0.986568450927734
"sorghum",5,29,"no","SegFormer",0.90957123,0.95264447,0.958235516849678,0.947118263473054,0.952644456992283,0.009597778,13.6014705087354,0.990402221679688
"sorghum",5,29,"yes","SegFormer",0.90890306,0.95227784,0.966613978950615,0.938360778443114,0.952277863233255,0.009586334,15,0.990413665771484
"sorghum",5,29,"yes","SegFormer",0.9039378,0.9495455,0.954991104213196,0.944161676646707,0.949545514424977,0.010227203,17.4928556845359,0.989772796630859
"sorghum",5,29,"yes","SegFormer",0.9130482,0.95454806,0.969107948628948,0.940419161676647,0.954548044597238,0.009128571,16.7630546142402,0.990871429443359
"sorghum",5,29,"yes","SegFormer",0.911437,0.9536668,0.958352229780801,0.949026946107784,0.953666792027078,0.009399414,13.6014705087354,0.9906005859375
"sorghum",5,29,"yes","SegFormer",0.89005655,0.94183064,0.972684132870758,0.912874251497006,0.941830607950267,0.011493683,23.43074902772,0.988506317138672
"sorghum",5,29,"yes","SegFormer",0.9034864,0.94929636,0.939612326043738,0.959182120297319,0.949296375801855,0.015407562,37.1214223865412,0.984592437744141
"sorghum",5,29,"yes","SegFormer",0.904642,0.9499339,0.961296690737181,0.938836601638804,0.949933904026079,0.014881134,120.341181646185,0.985118865966797
"sorghum",5,29,"yes","SegFormer",0.89594585,0.94511753,0.943338050950263,0.946903777366245,0.945117550989403,0.016536713,120.353645561736,0.983463287353516
"sorghum",5,29,"yes","SegFormer",0.9146512,0.9554233,0.966077958453279,0.945001141581471,0.955423324527431,0.013259888,10,0.986740112304688
"sorghum",5,29,"yes","SegFormer",0.91126156,0.9535707,0.968450792654214,0.939141023364367,0.953570738618069,0.013751984,10,0.986248016357422
"sorghum",5,29,"no","SegFormer",0.8768047,0.934359,0.926828546922599,0.942012865989298,0.934359020230481,0.016796112,34.928498393146,0.983203887939453
"sorghum",5,29,"yes","SegFormer",0.89005584,0.9418302,0.965109309441938,0.919647688330427,0.941830216270299,0.014415741,13.4536240470737,0.985584259033203
"sorghum",5,29,"yes","SegFormer",0.8893682,0.94144505,0.934722057603414,0.948265496302531,0.941445071179157,0.014968872,15.6204993518133,0.985031127929688
"sorghum",5,29,"yes","SegFormer",0.89119065,0.9424652,0.958216837527182,0.92722299044069,0.942465167440724,0.01436615,11.1803398874989,0.985633850097656
"sorghum",5,29,"yes","SegFormer",0.8724665,0.93189013,0.925698522868838,0.938165093488847,0.931890116452672,0.017402649,37.3363094051889,0.982597351074219
"sorghum",5,29,"yes","SegFormer",0.77383137,0.87249714,0.847302081858094,0.899236457644442,0.872497119773665,0.0333519,49.1629942131274,0.966648101806641
"sorghum",5,30,"no","SegFormer",0.9455215,0.971998,0.962081757865449,0.982120748670891,0.971997981836529,0.0059280396,9.48683298050514,0.994071960449219
"sorghum",5,30,"no","SegFormer",0.9470308,0.9727949,0.969617140850018,0.975993494555226,0.972794869084117,0.0058898926,8,0.994110107421875
"sorghum",5,30,"yes","SegFormer",0.9414399,0.9698368,0.966043427929982,0.97366001979918,0.969836769910725,0.0065345764,8,0.993465423583984
"sorghum",5,30,"yes","SegFormer",0.9384323,0.9682384,0.960126538274352,0.976488474048932,0.968238387379492,0.0069122314,13.0384048104053,0.993087768554688
"sorghum",5,30,"yes","SegFormer",0.93844795,0.96824676,0.958847593953682,0.977831989817565,0.96824674415348,0.006919861,7.21110255092798,0.993080139160156
"sorghum",5,30,"yes","SegFormer",0.9472183,0.9728938,0.971214149813262,0.974579267430349,0.972893798750574,0.005859375,9,0.994140625
"sorghum",5,30,"yes","SegFormer",0.9359524,0.96691674,0.95455798249845,0.97959977372366,0.966916768452277,0.007232666,9.21954445729289,0.992767333984375
"sorghum",5,30,"yes","SegFormer",0.9413057,0.96976554,0.957025848314009,0.982849027747433,0.969765561843169,0.0064201355,13,0.993579864501953
"sorghum",5,30,"yes","SegFormer",0.94953597,0.97411484,0.961250753359095,0.987327944068167,0.974114857461065,0.0054969788,6.70820393249937,0.994503021240234
"sorghum",5,30,"yes","SegFormer",0.92159927,0.95920026,0.932858421088857,0.987073046391377,0.959200283085633,0.008796692,56.3205113613149,0.991203308105469
"sorghum",5,30,"yes","SegFormer",0.93942595,0.96876705,0.96620544769632,0.971342218338067,0.968767023787906,0.0065612793,11.0453610171873,0.993438720703125
"sorghum",5,30,"yes","SegFormer",0.9452137,0.9718353,0.966809614760892,0.976913553273614,0.971835322671207,0.0059318542,10,0.994068145751953
"sorghum",5,30,"no","SegFormer",0.9566439,0.9778416,0.984465884155898,0.971305841924399,0.977841587241182,0.004886627,7.61577310586391,0.995113372802734
"sorghum",5,30,"yes","SegFormer",0.95030487,0.9745193,0.98524918343694,0.964020618556701,0.974519305924652,0.005596161,7.61577310586391,0.994403839111328
"sorghum",5,30,"yes","SegFormer",0.9501161,0.9744201,0.978880565959218,0.97,0.974420049710025,0.0056533813,10.1980390271856,0.994346618652344
"sorghum",5,30,"yes","SegFormer",0.9554387,0.9772116,0.980388765910349,0.974054982817869,0.977211611390747,0.00504303,6,0.994956970214844
"sorghum",5,30,"yes","SegFormer",0.9558953,0.9774504,0.983778891673629,0.971202749140893,0.977450370062945,0.0049743652,6.70820393249937,0.995025634765625
"sorghum",5,30,"yes","SegFormer",0.94464344,0.97153383,0.982771956965052,0.960549828178694,0.971533836154461,0.006248474,9.4339811320566,0.993751525878906
"sorghum",5,31,"no","SegFormer",0.9619524,0.9806073,0.988760035682426,0.972587834754835,0.980607261660415,0.004180908,6.32455532033676,0.995819091796875
"sorghum",5,31,"no","SegFormer",0.9586484,0.9788877,0.986297271421733,0.971588564692013,0.978887668141462,0.0054244995,6,0.994575500488281
"sorghum",5,31,"yes","SegFormer",0.95548105,0.97723377,0.988836255016142,0.965900383141762,0.97723376023139,0.0058250427,7,0.994174957275391
"sorghum",5,31,"yes","SegFormer",0.9467466,0.9726449,0.986835719485562,0.958856469201297,0.972644922120243,0.006980896,13.0384048104053,0.993019104003906
"sorghum",5,31,"yes","SegFormer",0.94406146,0.9712259,0.98641378681499,0.956498673740053,0.971225928087265,0.007335663,15.6524758424985,0.992664337158203
"sorghum",5,31,"yes","SegFormer",0.960426,0.9798136,0.986962502242689,0.972767462422635,0.979813572403966,0.0051879883,6.32455532033676,0.99481201171875
"sorghum",5,31,"yes","SegFormer",0.94970864,0.9742057,0.988176085374727,0.96062481579723,0.974205696864632,0.0065841675,8.24621125123532,0.993415832519531
"sorghum",5,31,"yes","SegFormer",0.9625087,0.98089623,0.986890254734075,0.97497455336773,0.980896218086797,0.0041275024,6.32455532033676,0.995872497558594
"sorghum",5,31,"yes","SegFormer",0.9533551,0.97612065,0.989153153153153,0.963427047137693,0.976120623744244,0.0051231384,8.94427190999916,0.994876861572266
"sorghum",5,31,"yes","SegFormer",0.95990306,0.97954136,0.986162000640319,0.973009020392405,0.979541358962581,0.0044174194,6.08276253029822,0.995582580566406
"sorghum",5,31,"yes","SegFormer",0.9607108,0.97996175,0.988536123709868,0.97153487066091,0.979961764497628,0.0043182373,6,0.995681762695312
"sorghum",5,31,"yes","SegFormer",0.95214915,0.9754881,0.976002248691191,0.97497455336773,0.975488130355387,0.0053253174,7.61577310586391,0.994674682617188
"sorghum",5,31,"no","SegFormer",0.9549755,0.9769693,0.985288518121084,0.968789353663932,0.976969280933585,0.0051193237,6.70820393249937,0.994880676269531
"sorghum",5,31,"yes","SegFormer",0.9546647,0.9768066,0.987717039562963,0.966134576767299,0.976806607019959,0.005142212,6,0.994857788085938
"sorghum",5,31,"yes","SegFormer",0.9586043,0.97886467,0.984407269723255,0.973384159831183,0.978864682627967,0.004711151,7.07106781186548,0.995288848876953
"sorghum",5,31,"yes","SegFormer",0.94392145,0.9711518,0.990931954234706,0.952145944658112,0.971151843365965,0.006340027,15,0.993659973144531
"sorghum",5,31,"yes","SegFormer",0.9529162,0.9758905,0.988410249249459,0.963684013478098,0.975890533717063,0.0053367615,6,0.994663238525391
"sorghum",5,31,"yes","SegFormer",0.9554773,0.9772318,0.985329734966438,0.969265852081277,0.977231782852633,0.0050621033,7.07106781186548,0.994937896728516
"sorghum",5,32,"no","SegFormer",0.9575038,0.9782906,0.987684729064039,0.969073511642337,0.978290612379461,0.0050239563,5,0.994976043701172
"sorghum",5,32,"no","SegFormer",0.95859313,0.9788589,0.990994602929838,0.96701676246652,0.978858866177232,0.0052948,8.06225774829855,0.994705200195312
"sorghum",5,32,"yes","SegFormer",0.9576584,0.9783713,0.989082633699296,0.967889494116585,0.978371307760168,0.0054244995,10,0.994575500488281
"sorghum",5,32,"yes","SegFormer",0.95467955,0.9768144,0.989744223402941,0.964218002347347,0.976814377829606,0.0058021545,9.8488578017961,0.994197845458984
"sorghum",5,32,"yes","SegFormer",0.96089053,0.9800553,0.983395952005818,0.976737187396551,0.980055259462806,0.005039215,9,0.994960784912109
"sorghum",5,32,"yes","SegFormer",0.9575781,0.9783294,0.990288568257492,0.966655632128562,0.978329399223331,0.005428314,8.06225774829855,0.994571685791016
"sorghum",5,32,"yes","SegFormer",0.9564646,0.9777479,0.991917753073421,0.963977248788709,0.977747931992308,0.0055618286,8.54400374531753,0.994438171386719
"sorghum",5,32,"yes","SegFormer",0.95903414,0.9790887,0.988158594997339,0.970183860749159,0.979088736920162,0.004840851,5,0.995159149169922
"sorghum",5,32,"yes","SegFormer",0.95852655,0.97882414,0.985597457206238,0.972143300349433,0.978824148362489,0.00491333,5,0.995086669921875
"sorghum",5,32,"yes","SegFormer",0.9551692,0.9770706,0.983585942153683,0.970641063322556,0.977070629037295,0.0053215027,6,0.994678497314453
"sorghum",5,32,"yes","SegFormer",0.95591176,0.97745895,0.987176925126565,0.967930505208844,0.977458982603677,0.005214691,5.3851648071345,0.994785308837891
"sorghum",5,32,"yes","SegFormer",0.95441484,0.9766758,0.988167262760304,0.965448548381829,0.976675806931184,0.0053863525,5.8309518948453,0.994613647460938
"sorghum",5,32,"no","SegFormer",0.95189244,0.97535336,0.986151368760064,0.964789287120914,0.975353374477404,0.004722595,5.3851648071345,0.995277404785156
"sorghum",5,32,"yes","SegFormer",0.9515401,0.9751684,0.987009843472648,0.963607719574636,0.97516840049424,0.004753113,5.8309518948453,0.995246887207031
"sorghum",5,32,"yes","SegFormer",0.95265836,0.9757553,0.985575957250191,0.966128397006696,0.975755285506872,0.004650116,5.3851648071345,0.995349884033203
"sorghum",5,32,"yes","SegFormer",0.9495821,0.97413915,0.98647175221096,0.96211106734935,0.974139134249197,0.0049476624,6.70820393249937,0.995052337646484
"sorghum",5,32,"yes","SegFormer",0.94947535,0.97408295,0.986273718207509,0.962189838519102,0.97408293460925,0.0049591064,8.48528137423857,0.995040893554688
"sorghum",5,32,"yes","SegFormer",0.940884,0.9695417,0.985516680227827,0.954076408034659,0.969541725035021,0.0058059692,11.6619037896906,0.994194030761719
"sorghum",5,33,"no","SegFormer",0.95184934,0.97533077,0.981865145563149,0.968882752761257,0.975330749699318,0.0035209656,5,0.996479034423828
"sorghum",5,33,"no","SegFormer",0.9199773,0.95832103,0.926285714285714,0.992651561543172,0.958321016848951,0.006454468,8,0.993545532226562
"sorghum",5,33,"yes","SegFormer",0.9249761,0.9610261,0.935113213923623,0.988416003265973,0.961026073581582,0.0059928894,16,0.994007110595703
"sorghum",5,33,"yes","SegFormer",0.9193034,0.9579553,0.959598545752471,0.956317615839967,0.957955271565495,0.006275177,20,0.993724822998047
"sorghum",5,33,"yes","SegFormer",0.91600215,0.95615983,0.95681945934897,0.955501122678098,0.956159836588791,0.006549835,25,0.993450164794922
"sorghum",5,33,"yes","SegFormer",0.9215082,0.9591509,0.928820689325494,0.991528883445601,0.959150931753671,0.006313324,8,0.993686676025391
"sorghum",5,33,"yes","SegFormer",0.925723,0.96142906,0.933102818998223,0.991528883445601,0.961429030901309,0.005947113,9,0.994052886962891
"sorghum",5,33,"yes","SegFormer",0.944812,0.97162294,0.988354847569349,0.955448173322005,0.971622971622972,0.004009247,7.28010988928052,0.995990753173828
"sorghum",5,33,"yes","SegFormer",0.94663644,0.9725868,0.969303797468354,0.97589209855565,0.972586790855207,0.0039520264,5.65685424949238,0.996047973632812
"sorghum",5,33,"yes","SegFormer",0.9388976,0.968486,0.987958462218294,0.949766355140187,0.968486029889539,0.0044403076,7.07106781186548,0.995559692382812
"sorghum",5,33,"yes","SegFormer",0.93904036,0.96856195,0.984691358024691,0.952952421410365,0.968561945111585,0.0044441223,7.21110255092798,0.995555877685547
"sorghum",5,33,"yes","SegFormer",0.9487687,0.97371095,0.979836541563609,0.967661427357689,0.973710927063853,0.003753662,5.3851648071345,0.996246337890625
"sorghum",5,33,"no","SegFormer",0.8542171,0.92137766,0.854332032826584,0.999842550679,0.921377659285054,0.016536713,18.0277563773199,0.983463287353516
"sorghum",5,33,"yes","SegFormer",0.8621333,0.92596304,0.862426135977722,0.999606376697501,0.925963063572223,0.015491486,15,0.984508514404297
"sorghum",5,33,"yes","SegFormer",0.879044,0.93562895,0.879866865443955,0.998937217083251,0.935628963279752,0.013320923,11,0.986679077148438
"sorghum",5,33,"yes","SegFormer",0.86003727,0.9247527,0.860649623652268,0.999173391064751,0.924752727736389,0.015758514,41.1096095821889,0.984241485595703
"sorghum",5,33,"yes","SegFormer",0.86165124,0.9256849,0.862031504617056,0.999488289706751,0.92568491277957,0.015552521,12.0415945787923,0.984447479248047
"sorghum",5,33,"yes","SegFormer",0.8413261,0.9138263,0.84138182299947,0.9999212753395,0.913826285590949,0.018276215,21.5870331449229,0.981723785400391
"sorghum",5,34,"no","SegFormer",0.95625985,0.9776409,0.978134626066758,0.977147757655249,0.977640942815323,0.0033798218,5.3851648071345,0.996620178222656
"sorghum",5,34,"no","SegFormer",0.9559289,0.97746795,0.982876026437012,0.972119051156341,0.977467944727997,0.003452301,4.47213595499958,0.996547698974609
"sorghum",5,34,"yes","SegFormer",0.9509732,0.9748706,0.984545454545455,0.965384043975635,0.974870602355412,0.0038337708,4.47213595499958,0.996166229248047
"sorghum",5,34,"yes","SegFormer",0.95452774,0.9767349,0.984748578043993,0.968850591789234,0.97673489765352,0.0035552979,4.12310562561766,0.996444702148438
"sorghum",5,34,"yes","SegFormer",0.95564675,0.97732043,0.985939626064607,0.968850591789234,0.977320411629533,0.0034637451,5,0.996536254882812
"sorghum",5,34,"yes","SegFormer",0.9554798,0.9772331,0.983110309226683,0.971425741593622,0.977233099187964,0.0034866333,5.65685424949238,0.996513366699219
"sorghum",5,34,"yes","SegFormer",0.9565789,0.97780764,0.982500874956252,0.973159015500421,0.977807632980047,0.00340271,4.47213595499958,0.996597290039062
"sorghum",5,34,"yes","SegFormer",0.95460814,0.976777,0.975401177121586,0.978156686677092,0.976776988564808,0.0035171509,5.3851648071345,0.996482849121094
"sorghum",5,34,"yes","SegFormer",0.95659244,0.97781473,0.976216814159292,0.979417847954396,0.977814711289063,0.0033607483,6,0.996639251708984
"sorghum",5,34,"yes","SegFormer",0.9566524,0.977846,0.975978692396603,0.979720526660949,0.97784602990786,0.0033569336,5.3851648071345,0.99664306640625
"sorghum",5,34,"yes","SegFormer",0.9558461,0.9774246,0.977449298758955,0.97739998991071,0.977424643712952,0.003414154,5.3851648071345,0.996585845947266
"sorghum",5,34,"yes","SegFormer",0.9567983,0.97792226,0.977134223117603,0.978711597639106,0.977922274308181,0.0033416748,6,0.996658325195312
"sorghum",5,34,"no","SegFormer",0.94039404,0.96928155,0.959477455767645,0.979288025889968,0.969281527275057,0.0036582947,6.08276253029822,0.996341705322266
"sorghum",5,34,"yes","SegFormer",0.94585425,0.9721738,0.96973209685729,0.97462783171521,0.972173800761831,0.003288269,6.08276253029822,0.996711730957031
"sorghum",5,34,"yes","SegFormer",0.94725305,0.97291213,0.967186900345401,0.978705501618123,0.972912109123665,0.003211975,5.09901951359278,0.996788024902344
"sorghum",5,34,"yes","SegFormer",0.9450956,0.9717729,0.967594969199179,0.975987055016181,0.971772894245022,0.0033416748,6,0.996658325195312
"sorghum",5,34,"yes","SegFormer",0.94353575,0.9709477,0.967422733406156,0.974498381877023,0.970947667107342,0.0034370422,6.08276253029822,0.996562957763672
"sorghum",5,34,"yes","SegFormer",0.94245005,0.9703725,0.960497114957834,0.980453074433657,0.970372505685276,0.003528595,6.08276253029822,0.996471405029297
"sorghum",5,35,"no","SegFormer",0.95398504,0.9764507,0.96200321296361,0.99133877159309,0.976450709550874,0.0076026917,14.142135623731,0.992397308349609
"sorghum",5,35,"no","SegFormer",0.9605648,0.97988576,0.976240884497765,0.98355799140868,0.979885778374629,0.0051994324,8,0.994800567626953
"sorghum",5,35,"yes","SegFormer",0.9557059,0.9773513,0.971049245525793,0.983735742852911,0.977351326691292,0.005870819,8.54400374531753,0.994129180908203
"sorghum",5,35,"yes","SegFormer",0.9597393,0.9794561,0.977289485326648,0.98163235076285,0.97945610404966,0.005302429,6.40312423743285,0.994697570800781
"sorghum",5,35,"yes","SegFormer",0.9619556,0.98060894,0.973297145858869,0.988031402755147,0.980608929595272,0.0050315857,4.47213595499958,0.994968414306641
"sorghum",5,35,"yes","SegFormer",0.96131384,0.9802754,0.975615481674932,0.984980002962524,0.980275378128962,0.005104065,6.40312423743285,0.994895935058594
"sorghum",5,35,"yes","SegFormer",0.9584994,0.97881,0.97442748091603,0.983232113760924,0.9788099977881,0.00548172,8.48528137423857,0.994518280029297
"sorghum",5,35,"yes","SegFormer",0.95156425,0.97518104,0.959182252749803,0.991722648752399,0.975181069667587,0.008026123,11.1803398874989,0.991973876953125
"sorghum",5,35,"yes","SegFormer",0.96082497,0.9800212,0.971030876845898,0.989179462571977,0.980021155468926,0.006412506,10.816653826392,0.993587493896484
"sorghum",5,35,"yes","SegFormer",0.94503915,0.97174305,0.951008314575773,0.993402111324376,0.97174305897815,0.009185791,16.4012194668567,0.990814208984375
"sorghum",5,35,"yes","SegFormer",0.95173925,0.97527295,0.959809501684284,0.991242802303263,0.975272941870758,0.007991791,14.142135623731,0.992008209228516
"sorghum",5,35,"yes","SegFormer",0.9504652,0.9746036,0.95945788874166,0.990235124760077,0.974603586903904,0.008205414,13.4536240470737,0.991794586181641
"sorghum",5,35,"no","SegFormer",0.9679565,0.9837174,0.978783624671678,0.988701081859976,0.983717357910906,0.005458832,9,0.994541168212891
"sorghum",5,35,"yes","SegFormer",0.96497434,0.982175,0.978828286499625,0.985544703918026,0.982175013106608,0.0059661865,13,0.994033813476562
